PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,NUM.CREDITOS SOLICITADOS,latitud,longitud,meses_transcurridos,mes_de_pago,TIPO EMPLEO_independiente,TIPO DE VIVIENDA_propia,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico,Cuotas en mora
28.0,0.2,2271.0,1.5686841496569104,0.6,1.0,6.25184,-75.56359,31.07752956636005,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
11.0,0.25,2210.0,2.087854509116005,0.6,1.0,6.33732,-75.55795,9.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1955.0,2.5,0.7,1.0,4.60971,-74.08175,31.07752956636005,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.35,1839.0,0.9,0.4,1.0,6.25184,-75.56359,122.47043363994744,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.2,1416.0,2.7,1.9,1.0,4.43889,-75.23222,66.55716162943496,6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,2196.0,2.7,1.2,1.0,4.60971,-74.08175,60.0,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.3,1413.0,4.0,1.8,1.0,4.60971,-74.08175,44.875164257555845,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.34,1358.0,2.3,1.7,1.0,4.60971,-74.08175,31.07752956636005,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
24.0,0.18,1624.0,1.985,1.3,1.0,4.60971,-74.08175,14.98028909329829,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.34,1279.0,1.5,1.2,1.0,4.60971,-74.08175,122.60183968462547,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,2035.0,2.5,0.3,1.0,10.96854,-74.78132,31.07752956636005,10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.19,1878.0,4.199999999999999,1.9,1.0,4.60971,-74.08175,31.07752956636005,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1756.0,1.6,0.5,2.0,9.30472,-75.39778,49.70433639947438,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.5,449.0,4.199999999999999,1.9,1.0,6.33732,-75.55795,31.07752956636005,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1958.0,1.5,0.9,1.0,4.81333,-75.69611,31.07752956636005,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1932.0,1.84,0.1,1.0,4.60971,-74.08175,31.07752956636005,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,2001.0,2.6,1.3,1.0,11.24079,-74.19904,92.77266754270696,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1610.0,2.2022,0.6,1.0,3.43722,-76.5225,106.80026281208936,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.16,2023.0,1.2,0.3,1.0,4.60971,-74.08175,4.0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.1,1899.0,1.8,0.5,1.0,4.60971,-74.08175,6.734559789750328,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,2191.0,1.6325574768803852,0.6,1.0,7.06222,-73.08644,31.07752956636005,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,1757.0,1.1,0.45,1.0,3.43722,-76.5225,9.658344283837057,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,2162.0,1.708454638309844,0.6,1.0,4.60971,-74.08175,131.85775295663603,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,1812.0,0.82,0.32,1.0,6.25184,-75.56359,4.0,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.17,2200.0,1.3,0.7,1.0,6.25184,-75.56359,31.07752956636005,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,1597.0,1.2,0.5,1.0,4.60971,-74.08175,12.647831800262813,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.15,1778.0,0.7822,0.5,1.0,4.60971,-74.08175,34.55978975032851,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.18,1836.0,1.696,0.6,1.0,4.60971,-74.08175,24.73718791064389,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.1,1979.0,2.06,0.11,1.0,4.142,-73.62664,31.07752956636005,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
29.0,0.2,1837.0,2.0,1.0,1.0,4.60971,-74.08175,5.026281208935611,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,2175.0,1.5992234497469162,0.6,1.0,4.60971,-74.08175,12.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,502.0,1.2,0.6,1.0,4.57937,-74.21682,131.85775295663603,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,2120.0,1.5,0.78,1.0,3.53944,-76.30361,31.07752956636005,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.15,1826.0,0.92,0.5,1.0,7.88299,-76.62587,7.687253613666229,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.15,1924.0,1.2,0.6,1.0,4.60971,-74.08175,96.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.35,1304.0,1.34,0.35,1.0,4.60971,-74.08175,14.586070959264124,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.21,1610.0,0.9,0.6,2.0,10.46314,-73.25322,13.600525624178712,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.3,607.0,1.25,0.4,1.0,1.32866,-75.87824,25.09855453350854,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.22,1575.0,2.192,0.7,1.0,4.60971,-74.08175,53.38370565045992,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,2648.0,1.510305196994551,0.6,1.0,4.60971,-74.08175,17.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.1,2799.0,1.395828835567777,0.6,1.0,4.57937,-74.21682,31.07752956636005,9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,1728.0,1.5,0.65,1.0,6.25184,-75.56359,18.298291721419183,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.11,1405.0,0.828116,0.2948,1.0,10.96854,-74.78132,10.90670170827858,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.15,1961.0,1.1,0.3,1.0,10.96854,-74.78132,16.655716162943495,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1475.0,1.2,0.6,1.0,4.60971,-74.08175,11.366622864651774,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.4,764.0,1.2,0.65,1.0,4.43889,-75.23222,29.007884362680684,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.15,1455.0,1.1,0.55,1.0,5.44783,-74.66311,13.436268068331144,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.35,1126.0,1.8256513447044664,0.6,1.0,4.60971,-74.08175,31.07752956636005,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.35,764.0,1.129,0.5,1.0,4.60971,-74.08175,31.07752956636005,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1358.0,1.045687,0.1,1.0,6.25184,-75.56359,10.38107752956636,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.4,1371.0,3.12,1.8,1.0,4.60971,-74.08175,17.83837056504599,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.35,1420.0,1.2,0.4,2.0,4.142,-73.62664,72.76609724047306,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.25,2275.0,1.5899827678059495,0.6,1.0,4.60971,-74.08175,11.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,1430.0,1.5,1.1,1.0,6.15639,-75.78722,31.07752956636005,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.1,2056.0,1.2,0.55,1.0,4.60971,-74.08175,6.0,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.2,1783.0,1.995,0.95,1.0,4.60971,-74.08175,131.85775295663603,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,2232.0,1.5960058101270127,0.6,1.0,6.18461,-75.59913,31.07752956636005,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.1,1961.0,0.973675,0.55,1.0,6.25184,-75.56359,31.07752956636005,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.1,1596.0,1.874,0.4,1.0,4.60971,-74.08175,76.60972404730617,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
9.0,0.25,2303.0,2.177735332696595,0.6,1.0,4.60971,-74.08175,24.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,2008.0,0.0008,0.00025,1.0,6.25184,-75.56359,31.07752956636005,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,2017.0,0.105,0.25,1.0,8.25,-76.05,31.07752956636005,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.25,2268.0,1.584959629815196,0.6,1.0,4.60971,-74.08175,7.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1688.0,1.5,0.4,1.0,4.60971,-74.08175,28.21944809461236,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.5,1500.0,1.9,1.2,1.0,10.39972,-75.51444,21.681997371879103,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.3,2228.0,1.265,0.7,1.0,1.79861,-78.81556,31.07752956636005,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
29.0,0.5,1014.0,1.6,1.0,1.0,4.60971,-74.08175,23.75164257555848,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1458.0,2.3,1.0,1.0,6.15639,-75.78722,29.829172141918527,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,1049.0,1.2,0.3,1.0,4.60971,-74.08175,87.91064388961892,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.2,2008.0,1.4434070453951482,0.6,1.0,1.68318,-77.07331,31.07752956636005,11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,2172.0,1.4257683256014058,0.6,1.0,3.8801,-77.03116,4.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.24,1216.0,1.64,0.68,2.0,4.60971,-74.08175,131.85775295663603,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,1745.0,4.199999999999999,1.9,1.0,11.24079,-74.19904,23.193166885676742,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.35,2024.0,1.5,0.25,1.0,6.25184,-75.56359,31.07752956636005,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.1,2778.0,1.4282887350899398,0.6,1.0,10.96854,-74.78132,0.0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1794.0,2.8,1.2,1.0,8.09263,-76.72822,58.3442838370565,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.48,2091.0,3.0,0.0006,1.0,6.19053,-72.47588,31.07752956636005,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.22,1686.0,1.458,0.45,1.0,7.06222,-73.08644,78.44940867279895,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.3,1882.0,2.0,1.9,1.0,4.60971,-74.08175,0.985545335085414,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.22,1692.0,3.0,1.9,1.0,1.29851,-77.40614,19.08672798948752,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.15,1903.0,1.1,0.2,1.0,4.60971,-74.08175,8.73850197109067,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1408.0,1.35,0.8,1.0,5.00886,-74.47226,31.07752956636005,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
20.0,0.15,2125.0,1.5221097197197495,0.6,1.0,4.60971,-74.08175,1.0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.18,1961.0,1.2,0.8,1.0,4.60971,-74.08175,17.279894875164256,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.2,2171.0,1.6590817690741808,0.6,1.0,11.24079,-74.19904,31.07752956636005,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.1,2259.0,1.3491541823912718,0.6,1.0,4.52949,-75.64091,0.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,1373.0,1.5,0.7,1.0,4.60971,-74.08175,12.844940867279895,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.22,1940.0,4.199999999999999,0.5,1.0,10.96854,-74.78132,60.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.15,1454.0,0.85,0.4,1.0,4.60971,-74.08175,18.725361366622863,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.5,621.0,3.5,1.4,1.0,6.25184,-75.56359,58.08147174770039,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.22,1716.0,1.575,0.2,1.0,4.60971,-74.08175,27.79237844940868,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1489.0,1.4,0.7,1.0,4.60971,-74.08175,36.892247043364,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.3,1497.0,1.35,0.6,1.0,2.50861,-78.4511,45.13797634691196,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.2,1965.0,1.0,0.4,1.0,6.25184,-75.56359,31.07752956636005,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
27.0,0.2,2094.0,1.6334582723938753,0.6,1.0,10.39972,-75.51444,12.0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,2142.0,1.6,0.25,1.0,4.60971,-74.08175,0.0,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.5,1829.0,1.970352505106967,0.6,1.0,4.60971,-74.08175,48.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,2134.0,1.553,0.48,1.0,4.60971,-74.08175,131.85775295663603,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
26.0,0.15,1997.0,1.0,0.4,1.0,6.25184,-75.56359,31.07752956636005,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.16,1967.0,1.35,0.45,1.0,4.60971,-74.08175,15.473061760841,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.35,1125.0,2.5,0.8,1.0,4.60971,-74.08175,131.85775295663603,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.5,1009.0,3.05,1.7,2.0,4.60971,-74.08175,5.551905387647832,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,761.0,2.1,0.4,1.0,1.29851,-77.40614,104.9934296977661,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,2009.0,1.0,0.1,1.0,6.25184,-75.56359,31.07752956636005,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.25,1344.0,1.4,0.45,1.0,8.74798,-75.88143,12.352168199737187,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.3,1352.0,4.0,1.5,1.0,4.60971,-74.08175,54.632063074901446,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.15,1475.0,3.0,0.6,1.0,5.06889,-75.51738,49.57293035479632,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.47,1619.0,2.5,1.2,1.0,6.25184,-75.56359,31.07752956636005,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,854.0,1.9,0.4,1.0,4.60971,-74.08175,66.91852825229961,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,509.0,4.199999999999999,1.9,1.0,4.60971,-74.08175,70.2365308804205,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.35,1687.0,1.1,0.5,1.0,5.54782,-75.64368,20.959264126149804,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,2247.0,1.551525751067408,0.6,1.0,4.60971,-74.08175,24.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,2015.0,1.4,0.35,1.0,10.96854,-74.78132,31.07752956636005,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1602.0,1.14,0.4,1.0,4.60971,-74.08175,45.40078843626807,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.16,2028.0,1.325,0.5,1.0,4.60971,-74.08175,31.07752956636005,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.4,1785.0,2.0,0.6,2.0,11.24079,-74.19904,48.02890932982917,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.3,1933.0,3.3,1.8,1.0,4.60971,-74.08175,31.07752956636005,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,1427.0,2.8,1.9,1.0,4.60971,-74.08175,31.07752956636005,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.15,1937.0,0.86,0.5,1.0,4.43889,-75.23222,11.23521681997372,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.25,985.0,1.15,0.6,1.0,4.60971,-74.08175,131.85775295663603,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.1,1910.0,0.9,0.35,1.0,4.43889,-75.23222,56.11038107752957,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.11,1125.0,1.825,0.3,1.0,6.15153,-75.61657,46.090670170827856,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.45,449.0,2.5,0.9,1.0,10.96854,-74.78132,23.061760840998687,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.18,1909.0,2.3,1.3,1.0,4.60971,-74.08175,31.07752956636005,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15.0,0.16,2659.0,1.468015030357722,0.6,1.0,3.43722,-76.5225,9.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,1420.0,1.035,0.15,1.0,4.60971,-74.08175,5.059132720105125,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.25,1286.0,0.89717,0.2,1.0,3.43722,-76.5225,31.07752956636005,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.25,1934.0,1.3,0.5,1.0,4.60971,-74.08175,21.156373193166885,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.3,1343.0,4.199999999999999,1.9,1.0,6.25184,-75.56359,31.07752956636005,8,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.5,2270.0,1.841676707685164,0.6,1.0,3.43722,-76.5225,48.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28.0,0.15,2009.0,0.9,0.6,1.0,4.81333,-75.69611,31.07752956636005,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.25,947.0,1.0,0.45,1.0,6.25184,-75.56359,31.07752956636005,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.3,2210.0,1.7384917587982542,0.6,2.0,4.60971,-74.08175,60.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
23.0,0.3,2319.0,1.9727248571751972,0.6,1.0,10.96854,-74.78132,4.0,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
20.0,0.14,2014.0,1.534295993351222,0.6,2.0,4.60971,-74.08175,16.0,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,545.0,1.676857,0.578,2.0,6.25184,-75.56359,54.106438896189225,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1349.0,3.0,1.8,1.0,4.52897,-73.92273,17.542706964520367,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
29.0,0.2,1795.0,1.8,0.7,1.0,4.60971,-74.08175,131.85775295663603,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30.0,0.2,2631.0,1.4941926762619424,0.6,1.0,3.43722,-76.5225,72.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
27.0,0.1,2665.0,1.4170997735939133,0.6,1.0,4.60971,-74.08175,48.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.14,1640.0,1.0,0.5,1.0,6.87621,-72.85594,16.228646517739815,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.14,1972.0,1.4,0.4,1.0,5.54782,-75.64368,31.07752956636005,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,2232.0,1.6319607804555256,0.6,1.0,10.96854,-74.78132,31.07752956636005,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.17,1609.0,2.5,0.7,1.0,5.33775,-72.39586,8.935611038107753,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.15,1626.0,1.8,0.8,1.0,4.60971,-74.08175,69.2838370565046,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.15,1610.0,1.1,0.3,1.0,3.43722,-76.5225,131.85775295663603,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.25,1351.0,2.0,0.7,1.0,4.60971,-74.08175,30.09198423127464,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.3,2150.0,1.0,0.4,2.0,6.25184,-75.56359,31.07752956636005,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.32,1553.0,1.383,0.6,1.0,10.96854,-74.78132,52.98948751642576,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.16,1890.0,2.0,0.8,1.0,3.43722,-76.5225,31.07752956636005,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.4,720.0,3.4,1.9,1.0,6.25184,-75.56359,31.07752956636005,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
20.0,0.25,2252.0,1.32,0.65,1.0,4.60971,-74.08175,31.07752956636005,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1917.0,1.45,0.72,1.0,10.91843,-74.76459,131.85775295663603,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.3,1430.0,1.5,0.9,1.0,6.25184,-75.56359,10.249671484888305,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
30.0,0.25,2193.0,1.668545383499411,0.6,1.0,4.33646,-74.36378,72.0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,1933.0,1.7,1.9,1.0,6.25184,-75.56359,31.07752956636005,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.17,2018.0,0.9,0.7,1.0,10.96854,-74.78132,120.0,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.1,2834.0,1.397790661199104,0.6,1.0,4.60971,-74.08175,31.07752956636005,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.21,2029.0,0.8,0.3,1.0,6.25184,-75.56359,18.0,10,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.18,2010.0,1.2,1.0,1.0,3.8801,-77.03116,29.204993429697765,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,2196.0,1.682556360226172,0.6,1.0,6.25184,-75.56359,131.85775295663603,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.5,1160.0,1.97,1.1,1.0,4.86806,-75.62139,65.90013140604468,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
30.0,0.5,562.0,4.199999999999999,1.9,1.0,4.60971,-74.08175,31.07752956636005,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,1344.0,1.782112,0.3,1.0,3.8801,-77.03116,59.85545335085414,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,0.2,1631.0,1.996,0.4,2.0,10.96854,-74.78132,49.73718791064389,11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
30.0,0.2,1283.0,1.2,0.6,1.0,6.25184,-75.56359,10.216819973718792,10,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
30.0,0.5,1876.0,2.000098954798748,0.6,1.0,4.60971,-74.08175,72.0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
30.0,0.25,674.0,1.05,0.4,1.0,4.60971,-74.08175,30.978975032851512,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.15,1730.0,1.47,0.5,1.0,4.43889,-75.23222,27.1353482260184,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,0.2,1714.0,2.0,0.4,1.0,7.06528,-73.85472,5.7490144546649145,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30.0,0.35,659.0,1.765,0.4,1.0,4.60971,-74.08175,43.00262812089356,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
