PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,latitud,longitud,meses_transcurridos,Cuotas en mora,mes_de_pago,TIPO EMPLEO_independiente,TIPO DE VIVIENDA_propia,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico
30.0,0.3,798.0,2.0,1.0,6.25184,-75.56359,46.287779237844944,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,797.0,1.75,0.6,4.57937,-74.21682,8.147174770039422,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.12,797.0,1.254,0.15,4.60971,-74.08175,44.31668856767411,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.45,796.0,3.0,1.2,4.60971,-74.08175,129.59921156373193,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,794.0,1.75,0.8,6.25184,-75.56359,37.48357424441525,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,0.25,791.0,1.1,0.0005,5.06889,-75.51738,12.0,0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,790.0,1.2,0.65,4.60971,-74.08175,23.193166885676742,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.19,789.0,2.2,0.4,4.33646,-74.36378,31.192509855453352,0,12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29.0,0.25,789.0,1.5,0.5,4.60971,-74.08175,43.69250985545335,0,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,788.0,3.042,1.5,4.60971,-74.08175,60.939553219448094,0,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.47,787.0,1.9158,1.0,6.25184,-75.56359,54.69776609724048,0,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.35,787.0,1.2,0.0003,10.46314,-73.25322,31.192509855453352,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.22,784.0,1.94,0.07,2.64867,-75.63457,319.2509855453351,0,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.25,782.0,1.9747294480365287,0.6,4.60971,-74.08175,31.192509855453352,0,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,782.0,1.5,0.6,10.96854,-74.78132,93.10118265440212,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.35,781.0,3.0,1.0,10.39972,-75.51444,43.95532194480946,0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20.0,0.2,780.0,12.0,4.5,6.15639,-75.78722,39.15900131406045,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,780.0,2.08,1.0,6.25184,-75.56359,72.70039421813404,0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,780.0,1.6,0.29,5.06889,-75.51738,31.192509855453352,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27.0,0.27,780.0,1.0,0.7,4.60971,-74.08175,16.85282522996058,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,780.0,1.7,0.45,4.60971,-74.08175,56.70170827858082,0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,780.0,1.6,1.0,4.60971,-74.08175,75.52562417871222,0,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,779.0,1.2,0.3,6.25184,-75.56359,24.63863337713535,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,778.0,1.5,0.38,6.25184,-75.56359,121.9119579500657,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.27,778.0,2.1,0.5,6.25184,-75.56359,20.13797634691196,0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,777.0,1.135,0.2,6.25184,-75.56359,108.5413929040736,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,777.0,1.5,0.7,3.43722,-76.5225,158.5742444152431,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.35,777.0,4.0,2.4,4.60971,-74.08175,27.890932982917214,1,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.33,777.0,1.2,0.3,10.91843,-74.76459,43.46254927726675,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,777.0,1.5,0.8,4.60971,-74.08175,31.192509855453352,0,12,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.2,777.0,1.0,0.6,7.0682,-73.16981,27.299605781865967,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,776.0,3.5,2.0,7.12539,-73.1198,31.192509855453352,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.4,776.0,2.278876357470564,0.6,4.60971,-74.08175,31.192509855453352,1,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,775.0,2.0,2.0,4.60971,-74.08175,17.017082785808146,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.154,775.0,2.415,0.6,7.06222,-73.08644,11.268068331143231,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.25,775.0,1.5,0.9,4.81367,-74.35453,65.57161629434954,0,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,775.0,2.097194981169862,0.6,4.60971,-74.08175,48.0,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,774.0,1.899,0.8,6.25184,-75.56359,27.365308804205,0,7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,773.0,1.666666,0.8,6.33732,-75.55795,8.869908015768726,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,772.0,2.73,0.6,4.81333,-75.69611,238.2720105124836,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,771.0,1.5,1.35,3.43722,-76.5225,5.124835742444152,0,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,770.0,2.73,0.6,4.81333,-75.69611,238.3048620236531,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,768.0,2.146144,0.5,6.25184,-75.56359,13.92904073587385,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,768.0,2.0,1.0,4.60971,-74.08175,88.40341655716163,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,768.0,1.1,0.49,4.60971,-74.08175,11.892247043363994,0,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,767.0,2.040654277096234,0.6,4.60971,-74.08175,31.192509855453352,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,767.0,3.0,1.0,4.60971,-74.08175,31.192509855453352,0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.3,765.0,2.5,1.5,5.06889,-75.51738,177.8909329829172,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.4,765.0,2.2792766738942145,0.6,4.60971,-74.08175,31.192509855453352,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,765.0,2.5,1.5,4.60971,-74.08175,13.92904073587385,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,765.0,1.8,0.5,3.8801,-77.03116,136.33377135348226,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,765.0,2.5,1.2,1.21361,-77.28111,31.192509855453352,0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.5,764.0,3.070742,2.7,6.25184,-75.56359,95.43363994743758,1,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.35,764.0,1.833,0.6,4.60971,-74.08175,41.29434954007884,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.4,764.0,1.2,0.65,4.43889,-75.23222,29.007884362680684,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.35,764.0,1.129,0.5,4.60971,-74.08175,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,763.0,1.4,0.6,6.25184,-75.56359,36.07095926412615,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.4,763.0,2.0,0.8,6.33732,-75.55795,31.192509855453352,1,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.5,763.0,3.070742,2.7,6.25184,-75.56359,95.4664914586071,1,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.4,763.0,1.9,0.6,6.25184,-75.56359,51.6754270696452,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,763.0,2.040799846704836,0.6,4.60971,-74.08175,31.192509855453352,1,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.1,763.0,2.5,1.2,4.60971,-74.08175,6.964520367936925,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,762.0,2.0,0.4,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,762.0,1.5,0.6,4.60971,-74.08175,27.036793692509857,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29.0,0.1,762.0,0.8,0.4,4.60971,-74.08175,31.192509855453352,0,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.5,761.0,3.0,0.5,6.55952,-73.13637,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,761.0,2.1,0.4,1.68318,-77.07331,104.9934296977661,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,761.0,3.0,0.9,6.25184,-75.56359,31.192509855453352,0,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.3,761.0,1.8,0.5,4.60971,-74.08175,15.210249671484888,0,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.15,760.0,1.85,0.56,5.01831,-72.74919,31.192509855453352,0,6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,760.0,1.8271763615159105,0.6,8.85051,-76.42694,21.0,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.126,759.0,1.35,0.98,4.60971,-74.08175,58.93561103810775,0,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.28,758.0,1.122,0.3,10.39972,-75.51444,72.10906701708278,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,758.0,1.5,0.6,4.60971,-74.08175,0.2299605781865965,0,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.5,756.0,1.5,0.35,3.43722,-76.5225,31.192509855453352,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,755.0,1.2,0.3,3.8801,-77.03116,110.77529566360052,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,755.0,1.7,0.3,10.39972,-75.51444,31.192509855453352,0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.13,755.0,1.2,0.08,6.25184,-75.56359,46.1892247043364,0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.23,751.0,0.925,0.3,3.43722,-76.5225,10.972404730617608,0,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,751.0,1.0,0.3,4.60971,-74.08175,20.86070959264126,0,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.3,751.0,1.215,0.3,10.39972,-75.51444,44.67805519053877,0,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,747.0,4.9,2.5,10.91843,-74.76459,40.21024967148489,0,10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.5,746.0,1.2,0.5,6.25184,-75.56359,62.97634691195795,0,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,745.0,1.2,1.2,6.25184,-75.56359,5.289093298291721,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,744.0,2.0,1.5,4.71638,-74.21195,31.192509855453352,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,0.17,744.0,0.9,0.7,4.60971,-74.08175,17.969776609724047,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.0,0.25,744.0,2.0,0.5,4.60971,-74.08175,95.30223390275953,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.35,743.0,1.2,0.6,6.25184,-75.56359,112.68068331143232,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.5,743.0,2.9,0.6,10.39972,-75.51444,35.41392904073587,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,742.0,0.924,0.45,4.60971,-74.08175,46.090670170827856,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.25,742.0,1.0,0.3,6.25184,-75.56359,0.5584756898817346,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.5,741.0,2.2,0.8,5.06889,-75.51738,23.0946123521682,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,741.0,1.0,0.35,4.60971,-74.08175,5.847568988173456,0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,740.0,2.7245340292966578,0.6,4.60971,-74.08175,115.57161629434954,0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,740.0,2.0,1.0,4.81333,-75.69611,31.192509855453352,0,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,740.0,2.624,1.0,3.26074,-76.53499,31.192509855453352,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.43,740.0,1.367,0.0006,10.39972,-75.51444,42.0,0,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.17,738.0,1.5,0.7,4.60971,-74.08175,17.805519053876477,0,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,738.0,2.4,1.2,4.60971,-74.08175,168.39684625492774,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.35,737.0,2.8,0.8,3.53944,-76.30361,142.80551905387648,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,737.0,1.4,0.56,6.25184,-75.56359,119.80946123521682,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,736.0,4.5,2.1,4.60971,-74.08175,31.192509855453352,1,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,736.0,1.0,0.6,10.96854,-74.78132,32.75295663600526,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.4,736.0,3.054,1.5,4.33646,-74.36378,31.307490144546648,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.15,735.0,5.8,3.68,4.60971,-74.08175,6.40604467805519,0,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,735.0,1.9,1.0,4.60971,-74.08175,43.98817345597897,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.0,0.2,734.0,1.7169981315019545,0.6,2.9273,-75.28189,12.0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.34,733.0,1.25,0.82,4.60971,-74.08175,16.4257555847569,0,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.14,733.0,0.9,0.3,4.60971,-74.08175,31.192509855453352,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,733.0,1.2,0.7,4.60971,-74.08175,19.7437582128778,0,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,732.0,1.5,0.8,10.95756,-72.78769,5.683311432325887,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,731.0,2.251588052571293,0.6,7.12539,-73.1198,31.192509855453352,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.4,730.0,1.8,0.5,4.60971,-74.08175,118.98817345597898,1,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,730.0,2.1215173333070165,0.6,4.60971,-74.08175,31.192509855453352,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,730.0,1.882967721313337,0.6,4.60971,-74.08175,31.192509855453352,1,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,729.0,1.15,0.9,6.25184,-75.56359,109.82260183968462,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.35,728.0,1.1,0.6,4.60971,-74.08175,0.0,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,728.0,1.0,0.0006,5.06889,-75.51738,22.27332457293036,1,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.47,728.0,1.15,0.9,6.25184,-75.56359,109.85545335085412,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.25,727.0,1.761,0.55,10.39972,-75.51444,31.192509855453352,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.15,727.0,1.01,0.3,4.60971,-74.08175,31.192509855453352,0,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,726.0,2.7,1.8,4.60971,-74.08175,80.05913272010513,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.45,722.0,3.7,1.7,4.60971,-74.08175,85.41392904073588,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.35,721.0,2.0,0.3,10.91843,-74.76459,31.734559789750328,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.5,721.0,3.2,1.6,3.43722,-76.5225,31.192509855453352,1,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.27,721.0,5.25,3.5,4.60971,-74.08175,57.52299605781866,0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,0.22,721.0,2.5,0.8,6.25184,-75.56359,4.336399474375821,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.4,720.0,3.4,2.0,6.25184,-75.56359,31.192509855453352,1,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,720.0,1.748,1.0,6.88508,-75.33467,12.122207621550592,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,719.0,1.5,0.3,4.60971,-74.08175,26.6754270696452,0,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,718.0,1.9254196748472712,0.6,6.33732,-75.55795,35.4796320630749,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,717.0,1.15,0.48,6.25184,-75.56359,20.959264126149804,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,716.0,2.1,1.5,3.43722,-76.5225,130.38764783180025,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,716.0,1.85,0.45,4.48797,-73.89749,31.192509855453352,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,716.0,1.2,0.65,4.60971,-74.08175,31.192509855453352,0,12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,0.2,716.0,3.6,1.5,4.60971,-74.08175,31.192509855453352,0,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,716.0,1.5,0.65,4.60971,-74.08175,16.819973718791065,0,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,715.0,1.5,0.6,6.25184,-75.56359,23.488830486202364,1,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.2,715.0,1.4,1.0,4.81367,-74.35453,79.5335085413929,0,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,714.0,1.4,0.6,4.60971,-74.08175,36.399474375821285,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,713.0,2.5,0.75,4.60971,-74.08175,31.192509855453352,1,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,712.0,2.5,0.7,4.60971,-74.08175,106.07752956636006,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,712.0,1.2,0.5,6.25184,-75.56359,63.76478318002628,0,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,711.0,1.5,0.6,6.25184,-75.56359,18.298291721419183,0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,709.0,1.4,0.9,6.15639,-75.78722,26.21550591327201,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,709.0,2.0,0.4,5.01831,-72.74919,48.85019710906702,0,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,707.0,2.1321,1.0,4.60971,-74.08175,96.22207621550592,0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.4,707.0,3.0,0.5,4.60971,-74.08175,31.192509855453352,0,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
25.0,0.2,707.0,2.5,1.5,10.46314,-73.25322,14.126149802890932,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,0.25,706.0,2.33,1.5,4.60971,-74.08175,21.517739816031536,0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.18,705.0,1.25,3.8,6.98789,-73.04953,12.385019710906702,0,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.15,704.0,0.828116,0.4,4.60971,-74.08175,52.46386333771353,0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,703.0,1.6,0.3,4.60971,-74.08175,21.84625492772668,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.5,702.0,1.8,0.6,4.60971,-74.08175,96.6819973718791,1,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.3,702.0,2.5,0.7,10.96854,-74.78132,0.0,0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.1,702.0,1.5,1.0,3.43722,-76.5225,15.407358738501973,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,702.0,1.8,0.7,4.60971,-74.08175,32.91721419185283,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,702.0,1.19,0.25,3.98695,-73.75797,156.86596583442838,0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,701.0,3.5,0.75,4.61889,-75.63583,31.192509855453352,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.5,700.0,1.5,0.6,4.60971,-74.08175,29.36925098554533,1,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.2,700.0,1.196585,0.35,11.54444,-72.90722,31.011826544021027,0,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.21,700.0,1.7159779241884383,0.6,6.15153,-75.61657,18.0,0,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.36,700.0,2.5,0.8,5.71434,-72.93391,393.1668856767411,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.5,699.0,2.2,0.8,5.06889,-75.51738,24.47437582128778,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.3,699.0,6.5,3.5,7.12539,-73.1198,140.11169513797634,1,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.15,699.0,1.15,0.85,5.00619,-73.47274,6.044678055190539,0,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.2,698.0,1.892,0.5,6.25184,-75.56359,108.47568988173455,0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.35,697.0,6.0,2.0,7.0682,-73.16981,16.88567674113009,0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
30.0,0.25,695.0,2.27497,0.7,4.60971,-74.08175,91.98423127463865,1,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,695.0,1.2,0.45,6.25184,-75.56359,29.204993429697765,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,695.0,2.25,0.7,4.60971,-74.08175,41.95137976346912,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,695.0,1.5,0.4,4.60971,-74.08175,34.62549277266754,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.35,695.0,2.0,0.45,4.60971,-74.08175,31.192509855453352,1,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,0.1,695.0,1.305,0.9,4.60971,-74.08175,36.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.31,695.0,1.8,1.3,6.25184,-75.56359,192.0,0,10,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,0.27,694.0,4.2,1.8,6.25184,-75.56359,16.195795006570304,1,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,0.25,694.0,1.0,0.45,4.60971,-74.08175,31.192509855453352,0,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.5,693.0,1.52,0.8,5.06889,-75.51738,20.89356110381077,1,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,0.3,693.0,1.7,0.3,6.25184,-75.56359,41.68856767411301,1,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.1,693.0,0.79,0.8,8.30844,-73.6166,31.192509855453352,0,12,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,0.5,692.0,3.7,1.5,11.54444,-72.90722,31.192509855453352,1,6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.2,692.0,1.2,0.5,4.60971,-74.08175,27.8580814717477,1,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.5,691.0,2.376106379827821,0.6,4.60971,-74.08175,12.0,0,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
