PLAZO,CAPITAL,INT CORRIENTE,DÍAS MORA,Cuotas en mora,ESTRATO,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,PERSONAS A CARGO,NUMERO DE HIJOS,NUM.CREDITOS SOLICITADOS,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,AÑOS EN LA VIVIENDA,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,TIPO DE VEHICULO,TIEMPO TRABAJO
27,380000,6419.34,1735,0,3.0,900000.0,450000.0,100000.0,,,1,3/1/2017,3/28/2017,Empleado,Bogotá,Recepcionista,,menos de un año,Indefinido,Mensual,,,Ninguno,2017-07-04
30,200000,3754.0,1734,1,4.0,2500000.0,1000009.0,1000000.0,0.0,0.0,1,7/6/2018,8/5/2018,Empleado,"Cartago,valle",Auxiliar administrativo,,menos de un año,Termino fijo,Mensual,,,Ninguno,2016-03-01
30,150000,2815.5,1734,1,3.0,1400000.0,450000.0,390000.0,,,1,7/6/2018,8/5/2018,Empleado,Turbaco ,Administrador,Familiar,menos de un año,Termino fijo,Quincenal,Soltero/a,Secundaria,Moto,2016-04-16
30,150000,2815.5,1734,1,3.0,812000.0,200000.0,0.0,,,1,7/6/2018,8/5/2018,Empleado,Cali,Auxiliar centro de contacto,Arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2016-07-13
30,200000,3754.0,1734,1,3.0,1317000.0,9000000.0,770000.0,1.0,3.0,1,7/6/2018,8/5/2018,Empleado,Medellin,Cajero,Arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2014-09-16
30,300000,5631.0,1732,0,3.0,1400000.0,850000.0,,2.0,2.0,1,1/11/2018,2/10/2018,Empleado,Bogotá,Conductor pax,Arrendada,entre uno y cinco años,Indefinido,Mensual,Casado/a,Técnico,Moto,2018-06-04
30,430000,8071.1,1731,1,2.0,2200000.0,1500000.0,200000.0,4.0,3.0,1,7/9/2018,8/8/2018,Empleado,Palmar de Varela ,Supervisor,Propia,mas de 5 años,Termino fijo,Mensual,Unión Libre,Técnico,Ninguno,2016-05-10
30,150000,2815.5,1731,0,3.0,1500000.0,700000.0,100000.0,3.0,2.0,1,4/6/2017,5/6/2017,Empleado,Medellin,Operario,,mas de 5 años,Termino fijo,Quincenal,,,Ninguno,2018-02-12
30,200000,3754.0,1731,0,3.0,,,,0.0,1.0,1,6/12/2017,7/12/2017,Pensionado,Bogota,,,mas de 5 años,,,,,Ninguno,
28,200000,3503.733333,1731,1,2.0,3800000.0,3500000.0,2400000.0,2.0,3.0,1,7/12/2018,8/8/2018,Empleado,Riohacha,Docente,Propia,mas de 5 años,Indefinido,Mensual,Casado/a,Postgrado,Ninguno,1997-08-15
30,150000,2815.5,1730,1,4.0,1470000.0,500000.0,100000.0,,,1,7/10/2018,8/9/2018,Prestador de servicios,ibague,aux. cordis,Familiar,mas de 5 años,,,Divorciado/a,Técnico,Ninguno,2016-04-05
30,200000,3754.0,1730,1,1.0,1550000.0,600000.0,200000.0,,,1,7/10/2018,8/9/2018,Empleado,Anserma ,Trabajo social,Arrendada,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2017-04-17
30,200000,3754.0,1729,1,3.0,2200000.0,1200000.0,400000.0,1.0,3.0,1,7/11/2018,8/10/2018,Empleado,bogota,jefe de produccion,Arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Secundaria,Ninguno,2010-01-12
30,400000,7508.0,1729,1,1.0,1715000.0,50000.0,100000.0,,,1,7/11/2018,8/10/2018,Empleado,Acacias,Asistente administrativo,Propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,2015-03-27
30,200000,3754.0,1729,1,3.0,1086000.0,586000.0,,,,1,7/11/2018,8/10/2018,Empleado,el bagre,vigilante,Familiar,entre uno y cinco años,Termino fijo,Mensual,Unión Libre,Secundaria,Ninguno,2017-06-29
30,500000,9385.0,1729,1,3.0,,,,0.0,0.0,1,7/11/2018,8/10/2018,Empleado,Bogota,Analista de Soporte,,mas de 5 años,Indefinido,Mensual,,,Ninguno,2016-08-08
30,160000,3003.2,1729,1,3.0,1105000.0,300000.0,1500000.0,1.0,,2,7/12/2018,8/10/2018,Empleado,Jamundi Valle,Operario fabricacion,Familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,2017-08-01
30,150000,2815.5,1729,1,3.0,800000.0,500000.0,200000.0,2.0,3.0,1,7/12/2018,8/10/2018,Empleado,BOGOTA,AUXILIAR BODEGA,Familiar,mas de 5 años,Indefinido,Mensual,Casado/a,Secundaria,Ninguno,2016-02-08
30,150000,2815.5,1729,1,2.0,1400000.0,250000.0,,1.0,1.0,1,7/12/2018,8/10/2018,Prestador de servicios,Muzo boyaca,Digitador,Familiar,entre uno y cinco años,Termino fijo,Mensual,Unión Libre,Secundaria,Ninguno,2015-03-02
30,150000,2815.5,1729,1,1.0,1700000.0,900000.0,,1.0,1.0,1,7/13/2018,8/10/2018,Empleado,Manizales ,Docente ,Familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2010-09-10
30,200000,3754.0,1728,1,3.0,3500000.0,1350000.0,,1.0,1.0,1,7/12/2018,8/11/2018,Independiente,barbosa antioquia,propietario,Familiar,mas de 5 años,,,Divorciado/a,Secundaria,Ninguno,
30,180000,3378.6,1728,1,3.0,2000000.0,500000.0,600000.0,1.0,3.0,1,7/12/2018,8/11/2018,Independiente,Duitama,Directora,Familiar,mas de 5 años,,,Casado/a,Profesional,Ninguno,
30,150000,2815.5,1728,1,3.0,1500000.0,650000.0,150000.0,1.0,1.0,1,7/12/2018,8/11/2018,Empleado,Medellín,Auxiliar de enfermería ,Familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2017-01-01
30,350000,6569.5,1728,1,2.0,1580000.0,700000.0,250000.0,2.0,3.0,2,7/12/2018,8/11/2018,Empleado,BOGOTA,AUXILIAR DE ENFERMERIA,Familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Técnico,Ninguno,2016-02-19
30,200000,3754.0,1728,1,2.0,1030000.0,400000.0,,1.0,1.0,1,7/12/2018,8/11/2018,Empleado,CARTAGENA,AUX CONTABLE Y TESORERIA,Familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Profesional,Ninguno,2017-02-14
30,140000,2627.8,1728,0,3.0,1136000.0,2500000.0,450000.0,1.0,1.0,1,6/28/2017,7/28/2017,Empleado,bogota,secretaria,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,20 05 2015
30,300000,5631.0,1727,0,3.0,,,,2.0,2.0,1,3/6/2017,4/5/2017,Independiente,MOSQUERA,REPRESENTANTE LEGAL,,entre uno y cinco años,,,,,Ninguno,
30,260000,4880.2,1727,0,3.0,2400000.0,700000.0,500000.0,0.0,0.0,1,4/9/2018,5/9/2018,Empleado,Bogota,Gerencia de produccion,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,5 años
30,150000,2815.5,1727,1,2.0,1300000.0,200000.0,100000.0,,,1,7/19/2018,8/12/2018,Empleado,Bogotá,Técnico electricista,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-04-26
30,150000,2815.5,1726,1,3.0,1086000.0,586000.0,,,,2,7/24/2018,8/13/2018,Empleado,el bagre,vigilante,Familiar,entre uno y cinco años,Termino fijo,Mensual,Unión Libre,Secundaria,Ninguno,2017-06-29
30,200000,3754.0,1726,0,4.0,2000000.0,1500000.0,,,,1,1/17/2018,2/16/2018,Empleado,bogota,asesor comercial ,Familiar,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Técnico,Moto,2017-06-15
30,350000,6569.5,1724,0,2.0,1000000.0,500000.0,400000.0,,,1,7/11/2018,8/10/2018,Empleado,BOGOTA,ANALISTA JUNIOR MESA DE AYUDA,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Técnico,Ninguno,2017-01-19
28,440000,7708.213333,1724,0,3.0,,,,2.0,1.0,1,5/3/2017,5/31/2017,Empleado,medellin,secretaria,,mas de 5 años,Indefinido,Quincenal,,,Ninguno,2022-06-01
30,200000,3754.0,1723,1,4.0,4200000.0,3000000.0,,,,1,7/17/2018,8/16/2018,Prestador de servicios,San Francisco Cundinamarca,Profesor Universitario Alemán,Familiar,entre uno y cinco años,,,Soltero/a,Profesional,Ninguno,Hora cátedra en la modalidad de pregrado y extensión a la comunidad universitaria así como a particulares a través de los cursos de extensión
30,300000,5631.0,1723,0,3.0,2350000.0,1000000.0,300000.0,,,1,12/12/2017,1/11/2018,Empleado,Bucaramanga,Contador,Arrendada,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Moto,22
30,170000,3190.9,1723,1,3.0,1200000.0,400000.0,100000.0,1.0,,1,7/19/2018,8/16/2018,Empleado,santa marta,auxiliar operativo,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Técnico,Ninguno,2014-03-03
30,500000,9385.0,1723,1,5.0,1474000.0,700009.0,400000.0,,,1,7/18/2018,8/16/2018,Empleado,corinto cauca,asistente gerencia,Propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,2014-04-18
30,180000,3378.6,1722,1,3.0,800000.0,400000.0,200000.0,2.0,2.0,1,7/18/2018,8/17/2018,Empleado,Madrid cundinamarca,Auxiliar cargue,Arrendada,menos de un año,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,2018-01-21
30,450000,8446.5,1722,1,3.0,1900000.0,1000000.0,1200000.0,,,1,7/18/2018,8/17/2018,Empleado,Bogotá,Supervisor ,Familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Tecnólogo,Moto,2015-07-22
30,170000,3190.9,1722,1,2.0,1150000.0,500000.0,150000.0,1.0,1.0,1,7/18/2018,8/17/2018,Empleado,Bogota,Administradora Punto de Venta,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,2018-02-22
30,200000,3754.0,1721,1,3.0,1800000.0,300000.0,,,,1,7/19/2018,8/18/2018,Empleado,Sevilla,Docente,Familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2006-01-12
30,150000,2815.5,1719,1,2.0,1000000.0,450000.0,100000.0,,,1,7/24/2018,8/20/2018,Empleado,pereira,Administrador,Familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-07-01
30,200000,3754.0,1719,0,3.0,1475000.0,1000000.0,400000.0,,,1,3/13/2018,4/12/2018,Empleado,BOGOTA,ENFERMERA ,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,2017-02-20
30,150000,2815.5,1718,0,2.0,,,,0.0,0.0,1,4/19/2017,5/19/2017,Empleado,Cartagena,Auxiliar de carga,,entre uno y cinco años,Indefinido,Quincenal,,,Ninguno,3 años
30,200000,3754.0,1718,0,3.0,1000000.0,400000.0,450000.0,1.0,1.0,1,11/17/2017,12/17/2017,Empleado,Manizales,Tecnico Senior,Familiar,mas de 5 años,Indefinido,Mensual,Casado/a,Tecnólogo,Ninguno,2018-12-17
30,170000,3190.9,1718,0,3.0,1450000.0,500000.0,200000.0,1.0,1.0,1,11/22/2017,12/22/2017,Empleado,Bogota,Ventas,Familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Técnico,Moto,3años
30,120000,2252.4,1717,1,2.0,950000.0,670000.0,,1.0,1.0,1,7/18/2018,8/22/2018,Empleado,bogota,conductor,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,2018-01-10
30,200000,3754.0,1717,1,2.0,1300000.0,650000.0,150000.0,3.0,2.0,1,7/23/2018,8/22/2018,Empleado,medellin,impresor,Propia,mas de 5 años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,2001-02-19
30,250000,4692.5,1717,1,3.0,781242.0,600000.0,500000.0,1.0,3.0,1,7/23/2018,8/22/2018,Empleado,BELLO (ANTIOQUIA),APERARIO AEO,Familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,2017-06-16
28,300000,5255.6,1717,1,3.0,4356808.0,1300000.0,2900000.0,3.0,2.0,1,7/26/2018,8/22/2018,Empleado,Bogota,Ejecutivo de cuenta,Propia,menos de un año,Indefinido,Mensual,Soltero/a,No tengo,Carro,15/07/2005
30,220000,4129.4,1716,1,1.0,1575000.0,200000.0,,1.0,1.0,1,7/24/2018,8/23/2018,Empleado,bogota,Tecnico Cuentas Medicas,Familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2016-03-30
30,500000,9385.0,1716,1,2.0,3800000.0,3500000.0,2400000.0,2.0,3.0,2,7/24/2018,8/23/2018,Empleado,Riohacha,Docente,Propia,mas de 5 años,Indefinido,Mensual,Casado/a,Postgrado,Ninguno,1997-08-15
30,120000,2252.4,1716,0,3.0,1615000.0,900000.0,300000.0,0.0,0.0,1,10/26/2017,11/25/2017,Empleado,Santander de Quilichao,Auxiliar de operaciones,Familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2013-02-05
30,200000,3754.0,1715,1,5.0,2000000.0,600000.0,,,,1,7/25/2018,8/24/2018,Empleado,Bello,Tutor,Familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2010-07-02
30,180000,3378.6,1715,1,3.0,1000000.0,650000.0,,1.0,1.0,1,7/25/2018,8/24/2018,Empleado,Medellín,Auxiliar ,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,2018-01-2018
30,200000,3754.0,1715,1,3.0,900000.0,300000.0,,1.0,2.0,1,7/25/2018,8/24/2018,Empleado,Bogotá,Enfermera,Familiar,mas de 5 años,Termino fijo,Mensual,Casado/a,Profesional,Ninguno,2018-01-22
30,250000,4692.5,1715,1,3.0,1200000.0,300000.0,,,,1,7/26/2018,8/24/2018,Empleado,Bogota,Asesor de cobranzas,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-01-18
30,200000,3754.0,1714,1,3.0,2000000.0,400000.0,800000.0,3.0,3.0,1,7/26/2018,8/25/2018,Empleado,Barrancabermeja,Ejecutivo fidelizacion,Familiar,mas de 5 años,Indefinido,Mensual,Unión Libre,Tecnólogo,Ninguno,2018-02-01
30,420000,7883.4,1714,1,3.0,1800000.0,600000.0,250000.0,,1.0,1,7/27/2018,8/25/2018,Empleado,bogota,secretaria,Familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2016-04-28
30,250000,4692.5,1714,1,2.0,1500000.0,700000.0,500000.0,,,1,7/27/2018,8/25/2018,Empleado,bogota,asistente contable,Propia,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2016-03-10
29,130000,2358.763333,1714,1,2.0,1800000.0,1500000.0,,3.0,1.0,1,8/3/2018,8/25/2018,Empleado,Bogota ,Monta carga,Arrendada,mas de 5 años,Indefinido,Mensual,Unión Libre,Técnico,Ninguno,2017-11-17
30,200000,3754.0,1713,1,3.0,1400000.0,400000.0,300000.0,1.0,1.0,1,7/27/2018,8/26/2018,Empleado,bogota,analista de facturacion,Familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-10-23
30,200000,3754.0,1713,1,3.0,1100000.0,65000.0,,4.0,2.0,1,7/27/2018,8/26/2018,Empleado,Cali,GUARDA DE SEGURIDAD,Arrendada,menos de un año,Termino fijo,Mensual,Unión Libre,Secundaria,Ninguno,2017-11-23
12,100000,750.8,1712,0,4.0,,,,0.0,0.0,1,7/18/2015,7/30/2015,Empleado,armenia,auxiliar de contabilidad,,mas de 5 años,Indefinido,Mensual,,,Ninguno,16 meses
30,300000,5631.0,1711,0,4.0,,,,1.0,1.0,1,3/8/2017,4/7/2017,Empleado,Girón santander,Profesora,,entre uno y cinco años,Indefinido,Mensual,,,Ninguno,5 años
30,200000,3754.0,1711,0,2.0,,,,0.0,0.0,1,3/8/2017,4/7/2017,Empleado,Bello,Operario de montacargas,,entre uno y cinco años,Indefinido,Quincenal,,,Ninguno,5 años
30,200000,3754.0,1711,0,2.0,980000.0,200000.0,,,,1,5/30/2018,6/29/2018,Empleado,Medellin,Operario,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,2017-08-01
30,500000,9385.0,1710,1,3.0,1650000.0,1000000.0,,2.0,2.0,1,7/30/2018,8/29/2018,Empleado,BOGOTA,ANALISTA DE CUENTAS MEDICAS,Familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Tecnólogo,Moto,2008-09-22
30,450000,8446.5,1710,1,1.0,1490000.0,150000.0,300000.0,2.0,3.0,1,7/30/2018,8/29/2018,Empleado,Sincelejo,Guarda de Seguridad,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Secundaria,Moto,2017-02-02
30,310000,5818.7,1710,1,5.0,1474000.0,700009.0,400000.0,,,2,7/30/2018,8/29/2018,Empleado,corinto cauca,asistente gerencia,Propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,2014-04-18
30,150000,2815.5,1710,1,3.0,1650000.0,1000000.0,,2.0,2.0,2,7/31/2018,8/29/2018,Empleado,BOGOTA,ANALISTA DE CUENTAS MEDICAS,Familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Tecnólogo,Moto,2008-09-22
30,200000,3754.0,1709,1,3.0,1000000.0,200000.0,300000.0,,,1,7/31/2018,8/30/2018,Empleado,cali,asistente de sistemas,Arrendada,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Tecnólogo,Moto,2017-09-11
30,140000,2627.8,1709,1,3.0,1200000.0,300000.0,,,,2,7/31/2018,8/30/2018,Empleado,Bogota,Asesor de cobranzas,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-01-18
30,400000,7508.0,1709,0,3.0,,,,3.0,2.0,1,3/10/2017,4/9/2017,Empleado,Bogota,Sargento primero,,entre uno y cinco años,Indefinido,Mensual,,,Ninguno,20 años
30,200000,3754.0,1709,0,3.0,,,,1.0,1.0,1,4/18/2017,5/18/2017,Empleado,BOGOTA,ASESOR PYME,,mas de 5 años,Indefinido,Mensual,,,Moto,4 MESES
30,350000,6569.5,1709,0,3.0,1200000.0,450000.0,350000.0,1.0,1.0,1,5/16/2017,6/15/2017,Empleado,manizales,auxilia de admisiones,propia,mas de 5 años,Indefinido,Quincenal,Soltero/a,No tengo,Moto,22/07/2019
30,150000,2815.5,1707,1,2.0,1400000.0,250000.0,,1.0,1.0,2,7/31/2018,9/1/2018,Prestador de servicios,Muzo boyaca,Digitador,Familiar,entre uno y cinco años,Termino fijo,Mensual,Unión Libre,Secundaria,Ninguno,2015-03-02
30,180000,3378.6,1707,1,3.0,1363200.0,580000.0,180000.0,2.0,1.0,1,8/2/2018,9/1/2018,Empleado,Chia,Guarda de seguridad,Arrendada,mas de 5 años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2011-06-14
30,450000,8446.5,1707,1,3.0,1800000.0,600000.0,250000.0,,1.0,2,8/2/2018,9/1/2018,Empleado,bogota,secretaria,Familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2016-04-28
30,500000,9385.0,1707,1,3.0,2000000.0,600000.0,500000.0,,,1,8/2/2018,9/1/2018,Pensionado,CALI,,Arrendada,entre uno y cinco años,,,Casado/a,Profesional,Ninguno,
30,250000,4692.5,1707,1,3.0,2500000.0,1000000.0,500000.0,,,1,8/6/2018,9/1/2018,Empleado,Bogota,Gestor de compras y logistica,Propia,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,No tengo,Ninguno,2010-09-01
20,150000,1877.0,1707,1,2.0,1050000.0,650000.0,,,,1,8/14/2018,9/1/2018,Empleado,bogota ,Operaria,Arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2018-02-17
28,200000,3503.733333,1707,0,3.0,3500000.0,2000000.0,,,,1,3/28/2018,4/24/2018,Empleado,bogota,administrador,Arrendada,mas de 5 años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2013-09-12
30,200000,3754.0,1706,1,2.0,1200000.0,400000.0,200000.0,,,1,8/3/2018,9/2/2018,Empleado,Espinal,VENDEDOR DE SERVICIOS ,Familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2016-08-16
30,160000,3003.2,1706,1,2.0,1300000.0,700000.0,200000.0,2.0,2.0,1,8/3/2018,9/2/2018,Empleado,Bogota,Operario planta,Familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,2014/03/01
30,200000,3754.0,1706,1,3.0,2200000.0,750000.0,200000.0,1.0,1.0,1,8/3/2018,9/2/2018,Independiente,Buenaventura,Conductor UBER,Arrendada,entre uno y cinco años,,,Unión Libre,Profesional,Carro,
30,200000,3754.0,1706,1,1.0,1700000.0,900000.0,,1.0,1.0,2,8/3/2018,9/2/2018,Empleado,Manizales ,Docente ,Familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2010-09-10
30,180000,3378.6,1706,1,3.0,1500000.0,500000.0,200000.0,2.0,1.0,1,8/3/2018,9/2/2018,Empleado,soacha cundinamarca,operario lider,Arrendada,menos de un año,Termino fijo,Quincenal,Unión Libre,Secundaria,Ninguno,2014-05-05
30,300000,5631.0,1706,1,4.0,3000000.0,1800000.0,,1.0,1.0,2,8/3/2018,9/2/2018,Empleado,Medellin,Profesional Universitario,Propia,mas de 5 años,Indefinido,Mensual,Soltero/a,Postgrado,Ninguno,2012-08-17
30,210000,3941.7,1706,1,3.0,1200000.0,500000.0,400000.0,1.0,1.0,1,8/3/2018,9/2/2018,Empleado,BOGOTA,EJECUTIVA DE CUENTA ,Familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2013-01-16
28,250000,4379.666667,1705,1,4.0,1500000.0,1500000.0,,2.0,2.0,1,8/8/2018,9/3/2018,Empleado,Manizales,Conductor,Arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2015-02-09
20,150000,1877.0,1704,0,4.0,2900000.0,1000000.0,500000.0,2.0,2.0,1,7/11/2017,7/31/2017,Prestador de servicios,Palmira Valle,Coordinador Nomina y Viáticos,Familiar,entre uno y cinco años,,,Casado/a,Tecnólogo,Ninguno,
30,150000,2815.5,1704,0,3.0,2300000.0,600000.0,750000.0,2.0,2.0,1,12/20/2017,1/19/2018,Independiente,Bogota,Propietario,Propia,mas de 5 años,,,Unión Libre,Técnico,Ninguno,
30,250000,4692.5,1703,1,3.0,1800000.0,400000.0,751242.0,,2.0,1,8/6/2018,9/5/2018,Prestador de servicios,medellin,auxiliar contable,Familiar,mas de 5 años,,,Divorciado/a,Tecnólogo,Ninguno,2016-05-16
18,250000,2815.5,1703,0,3.0,,,,1.0,1.0,1,3/21/2017,4/8/2017,Empleado,Bogota,Trmpetista,,mas de 5 años,Indefinido,Quincenal,,,Ninguno,6 años
30,500000,9385.0,1703,0,3.0,1750000.0,650000.0,200000.0,0.0,0.0,1,3/9/2018,4/8/2018,Empleado,BOGOTA,ANALISTA GARANTIAS,Propia,mas de 5 años,Termino fijo,Quincenal,Soltero/a,No tengo,Ninguno,2013-08-26
30,450000,8446.5,1702,0,3.0,,,,,,1,3/17/2017,4/16/2017,Empleado,BOGOTA,COORDINADOR DEL SISTEMA INTEGRADO DE GESTION,,menos de un año,Termino fijo,Quincenal,,,Ninguno,2020-12-21
9,200000,1126.2,1702,0,1.0,,,,2.0,2.0,1,1/3/2017,1/12/2017,Empleado,Bogota,Auxiliar Administrativo,,entre uno y cinco años,Indefinido,Quincenal,,,Moto,6 meses
30,200000,3754.0,1701,1,2.0,2800000.0,1600000.0,,,,1,8/10/2018,9/7/2018,Empleado,La Dorada,Administrativo,Familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2016-05-02
30,200000,3754.0,1700,1,4.0,1580000.0,300000.0,,,,1,8/9/2018,9/8/2018,Empleado,Medellín,analista jurídico,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Carro,2018-01-22
30,150000,2815.5,1700,1,2.0,1200000.0,400000.0,150000.0,,3.0,1,8/9/2018,9/8/2018,Empleado,Medellin,operario,Propia,mas de 5 años,Indefinido,Mensual,Unión Libre,Postgrado,Ninguno,2018-08-27
30,210000,3941.7,1700,1,2.0,2000000.0,1000000.0,300000.0,3.0,3.0,1,8/9/2018,9/8/2018,Empleado,11001,analista administrativa y comercial,Familiar,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Técnico,Ninguno,2017-01-24
30,200000,3754.0,1700,0,3.0,1200000.0,150000.0,200000.0,,,1,10/20/2017,11/19/2017,Prestador de servicios,Cali,Dibujante Arquitectónico,Arrendada,mas de 5 años,,,Soltero/a,Técnico,Ninguno,
30,200000,3754.0,1700,0,3.0,2000000.0,150000.0,,,,1,1/22/2018,2/21/2018,Empleado,Bogota,Visitador médico ,Familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-08-08
30,500000,9385.0,1699,1,2.0,931000.0,,,0.0,0.0,1,8/10/2018,9/9/2018,Empleado,socorro,tecnico sistemas,Propia,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,No tengo,Moto,3 años
30,250000,4692.5,1698,1,3.0,1100000.0,450000.0,150000.0,1.0,,1,8/16/2018,9/10/2018,Empleado,BARRANQUILLA,Tecnico Operativo,Arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2017-04-05
30,120000,2252.4,1696,1,2.0,840000.0,600000.0,,2.0,2.0,1,8/13/2018,9/12/2018,Empleado,bogota,auxiliar de descargue,Arrendada,menos de un año,Indefinido,Quincenal,Divorciado/a,Secundaria,Ninguno,2017-11-11
30,250000,4692.5,1696,1,3.0,5269000.0,3000000.0,1000000.0,3.0,3.0,1,8/13/2018,9/12/2018,Empleado,Maicao,Controlador de trenes,Propia,entre uno y cinco años,Indefinido,Mensual,Casado/a,Técnico,Carro,2000-03-08
30,150000,2815.5,1696,1,2.0,1300000.0,200000.0,100000.0,,,2,8/13/2018,9/12/2018,Empleado,Bogotá,Técnico electricista,Familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-04-26
30,250000,4692.5,1696,0,3.0,,,,0.0,2.0,1,4/27/2017,5/27/2017,Empleado,medellin,auxiliar de biblioteca,,mas de 5 años,Termino fijo,Mensual,,,Ninguno,8 años
30,300000,5631.0,1696,1,3.0,5200000.0,2500000.0,,1.0,1.0,1,8/15/2018,9/12/2018,Empleado,sabaneta,medico,Arrendada,menos de un año,Indefinido,Quincenal,Casado/a,Profesional,Carro,2016-04-18
30,250000,4692.5,1696,1,3.0,3000000.0,1000000.0,500000.0,2.0,2.0,1,8/15/2018,9/12/2018,Empleado,pereira,asesora judicial,Familiar,entre uno y cinco años,Indefinido,Mensual,Casado/a,Profesional,Ninguno,01-05-2016
