PLAZO,CAPITAL,INT CORRIENTE,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE,latitud,longitud,meses_transcurridos,Cuotas en mora,ESTRATO,mes_de_pago,TIPO EMPLEO_empleado,TIPO EMPLEO_independiente,TIPO EMPLEO_pensionado,TIPO EMPLEO_prestador de servicios,TIPO DE VIVIENDA_familiar,TIPO DE VIVIENDA_propia,AÑOS EN LA VIVIENDA_mas de 5 anos,AÑOS EN LA VIVIENDA_menos de un ano,TIPO DE CONTRATO_prestacion de servicios,TIPO DE CONTRATO_termino fijo,PERIODO DE PAGO_quincenal,ESTADO CIVIL_comprometido/a,ESTADO CIVIL_divorciado/a,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,ESTADO CIVIL_viudo/a,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_primaria,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico,NIVEL EDUCATIVO_tecnologo,TIPO DE VEHICULO_moto,TIPO DE VEHICULO_ninguno
30.0,0.1,1877.0,2606.0,1.3815223251257507,0.6,1.0,0.0,3.53944,-76.30361,24.0,1,3.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2815.5,2606.0,1.5881543977797126,0.6,1.0,0.0,6.25184,-75.56359,24.0,1,3.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.0,0.15,2440.1,2606.0,1.7357109892453941,0.6,1.0,0.0,4.73245,-74.26419,12.0,1,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2602.0,1.533857556380628,0.6,1.0,0.0,3.43722,-76.5225,31.07752956636005,1,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.1,1877.0,2599.0,1.4663901430987192,0.6,1.0,0.0,5.74601,-75.97765,31.07752956636005,1,3.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.1,1877.0,2589.0,1.5,0.5,1.0,0.0,10.37808,-74.88356,31.07752956636005,0,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.1,1877.0,2579.0,1.9040372454553953,0.6,1.0,0.0,10.46314,-73.25322,31.07752956636005,0,4.0,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.33,6194.1,2574.0,2.2308929562229753,0.6,1.0,0.0,10.75773,-74.75451,84.0,1,2.0,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.1,1877.0,2572.0,2.054104993256127,0.6,1.0,0.0,4.60971,-74.08175,120.0,0,4.0,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.18,3378.6,2570.0,2.1385415642741474,0.6,1.0,0.0,5.33775,-72.39586,31.07752956636005,1,2.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.35,6569.5,2567.0,1.938268392175777,0.6,1.0,0.0,5.54782,-75.64368,36.0,1,3.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,2564.0,1.9727928771786232,0.6,1.0,0.0,10.96854,-74.78132,0.0,1,3.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2562.0,1.8732136050039152,0.6,1.0,0.0,6.25184,-75.56359,36.0,1,3.0,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.32,6006.4,2560.0,1.7429260339977688,0.6,1.0,0.0,7.66638,-76.68106,36.0,1,2.0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22.0,0.15,2064.7,2551.0,1.7394304409572268,0.6,1.0,0.0,4.60971,-74.08175,5.0,1,3.0,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2539.0,1.9190320781259622,0.6,1.0,0.0,6.33732,-75.55795,96.0,1,3.0,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.17,3190.9,2535.0,1.2,0.7,1.0,0.0,10.91843,-74.76459,31.07752956636005,1,2.0,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.12,2252.4,2531.0,1.4940592187995279,0.6,1.0,0.0,6.25184,-75.56359,10.0,0,1.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.4,7508.0,2516.0,2.161616932205053,0.6,1.0,0.0,10.96854,-74.78132,31.07752956636005,0,3.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2489.0,2.0846709071159903,0.6,1.0,0.0,10.03672,-73.23558,12.0,0,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.0,0.25,4536.083333,2476.0,1.969429703633848,0.6,1.0,0.0,4.60971,-74.08175,25.492772667542702,0,1.0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.2,3754.0,2472.0,1.8593154737060136,0.6,1.0,0.0,4.60971,-74.08175,15.0,1,1.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.15,2815.5,2472.0,1.4294468423933449,0.6,1.0,0.0,3.43722,-76.5225,23.0,0,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2470.0,1.977120124613153,0.6,1.0,0.0,10.96854,-74.78132,24.0,1,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24.0,0.25,3754.0,2465.0,2.22,0.6,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.25,4692.5,2464.0,1.619077081093005,0.6,1.0,0.0,3.43722,-76.5225,31.07752956636005,1,3.0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2464.0,1.5,0.3,1.0,0.0,10.96854,-74.78132,0.0,1,2.0,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2463.0,0.8,0.6,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2462.0,1.0,0.4,1.0,0.0,5.54782,-75.64368,31.07752956636005,1,2.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19.0,0.3,3566.3,2453.0,1.9455760514962517,0.6,1.0,0.0,4.91726,-74.09364,24.0,0,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,2436.0,2.1580885869706226,0.6,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2436.0,2.4,1.2,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,2.0,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,0.1,1751.866667,2434.0,1.6417537534387598,0.6,1.0,0.0,6.25184,-75.56359,60.0,0,3.0,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.23,4317.1,2434.0,2.5159905902849804,0.6,1.0,0.0,5.8245,-73.03408,144.0,0,4.0,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,2414.0,2.038985074757999,0.6,1.0,0.0,4.33646,-74.36378,9.0,1,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.15,2815.5,2400.0,2.022379508064354,0.6,1.0,0.0,4.08466,-76.19536,180.0,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.17,3190.9,2394.0,1.782441925475812,0.6,1.0,0.0,4.60971,-74.08175,6.0,0,3.0,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2392.0,1.75,1.0,1.0,0.0,4.60971,-74.08175,49.34296977660972,1,2.0,10,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2387.0,1.9170752487032328,0.6,1.0,0.0,4.60971,-74.08175,31.07752956636005,0,2.0,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.0,0.3,2815.5,2375.0,1.827359375996286,0.6,1.0,0.0,4.60971,-74.08175,0.0,1,2.0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.35,6569.5,2365.0,1.7989672214667056,0.6,1.0,0.0,3.23114,-76.41668,31.07752956636005,1,3.0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2365.0,1.65,0.55,1.0,0.0,4.60971,-74.08175,5.091984231274639,1,3.0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.3,5631.0,2360.0,0.737,0.4,1.0,0.0,4.60971,-74.08175,5.0,1,2.0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2358.0,1.0,0.6,1.0,0.0,4.73245,-74.26419,12.45072273324573,1,3.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2358.0,1.635749182869091,0.6,1.0,0.0,6.25184,-75.56359,12.0,1,3.0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,9385.0,2358.0,2.543292764414007,0.6,1.0,0.0,4.60971,-74.08175,72.0,1,2.0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.0,0.3,4880.2,2356.0,1.2,0.6,1.0,0.0,4.81333,-75.69611,31.07752956636005,1,3.0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2354.0,1.998973499622256,0.6,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2353.0,2.43191293905544,0.6,1.0,0.0,5.45948,-74.33823,144.0,1,3.0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2344.0,1.6,0.8,1.0,0.0,4.60971,-74.08175,24.0,1,3.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.3,5631.0,2339.0,3.0,1.8,1.0,0.0,10.15031,-73.9614,61.59658344283837,1,2.0,12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.0,0.4,7508.0,2338.0,2.2729913700433553,0.6,1.0,0.0,5.54782,-75.64368,108.0,1,3.0,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2337.0,1.5777643007477415,0.6,1.0,0.0,1.21361,-77.28111,31.07752956636005,1,4.0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2325.0,2.01539805871397,0.6,1.0,0.0,4.60971,-74.08175,12.0,1,2.0,12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.2,3754.0,2325.0,1.5,0.4,1.0,0.0,6.15515,-75.37371,31.07752956636005,1,2.0,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.0,0.3,4317.1,2319.0,1.8455581050409737,0.6,1.0,0.0,10.96854,-74.78132,4.0,1,3.0,12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.45,8446.5,2316.0,2.2582460053624516,0.6,1.0,0.0,4.60971,-74.08175,12.0,1,3.0,12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.4,7508.0,2315.0,2.020145202550813,0.6,1.0,0.0,6.18461,-75.59913,31.07752956636005,1,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2312.0,1.910977409929984,0.6,1.0,0.0,4.60971,-74.08175,5.0,1,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.4,7508.0,2310.0,2.16292124345855,0.6,1.0,0.0,4.60971,-74.08175,7.720105124835743,1,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,0.25,1407.75,2303.0,1.83868744543285,0.6,1.0,0.0,4.60971,-74.08175,24.0,1,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,0.2,1126.2,2303.0,1.611954364766028,0.6,1.0,0.0,8.74798,-75.88143,36.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.0,0.3,1689.3,2302.0,1.8779786067019053,0.6,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,4.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.25,4692.5,2301.0,1.935302784997054,0.6,1.0,0.0,4.60971,-74.08175,12.0,1,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.2,3754.0,2299.0,1.0,0.45,1.0,0.0,4.60971,-74.08175,31.07752956636005,0,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20.0,0.3,3754.0,2298.0,2.083766808153502,0.6,1.0,0.0,4.60971,-74.08175,60.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2296.0,1.8211406875582874,0.6,1.0,0.0,5.06889,-75.51738,18.0,1,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2296.0,2.0068669475565244,0.6,1.0,0.0,10.96854,-74.78132,31.07752956636005,1,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2295.0,1.8346563027636638,0.6,1.0,0.0,6.15515,-75.37371,14.0,1,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2295.0,1.8200028758258213,0.6,1.0,0.0,6.25184,-75.56359,18.0,1,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2295.0,2.3040761792624025,0.6,1.0,0.0,4.60971,-74.08175,96.0,1,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.5,9385.0,2292.0,2.2376612136704033,0.6,1.0,0.0,10.96854,-74.78132,4.0,0,2.0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,0.2,1126.2,2291.0,1.6482584536886478,0.6,1.0,0.0,6.25184,-75.56359,36.0,1,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2290.0,1.4,0.3,1.0,0.0,4.60971,-74.08175,31.07752956636005,1,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,0.3,5631.0,2290.0,2.0147857245867318,0.6,1.0,0.0,4.60971,-74.08175,11.498028909329827,1,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,5631.0,2290.0,2.0165051499784212,0.6,1.0,0.0,4.60971,-74.08175,12.0,1,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,0.3,5631.0,2288.0,1.8907373299588102,0.6,1.0,0.0,6.96321,-75.41738,31.07752956636005,1,2.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2288.0,1.9106302630094856,0.6,1.0,0.0,5.615,-75.62422,48.0,1,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.0,0.2,3503.733333,2285.0,1.678738246902629,0.6,2.0,1.0,10.96854,-74.78132,4.0,1,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.5,9385.0,2284.0,2.1885635893005464,0.6,1.0,0.0,6.25184,-75.56359,31.07752956636005,1,4.0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.3,5631.0,2284.0,2.0166949370523284,0.6,1.0,0.0,4.60971,-74.08175,12.0,1,2.0,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,0.2,1126.2,2283.0,1.5665550688585057,0.6,1.0,0.0,4.43889,-75.23222,0.0,0,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,0.3,5631.0,2282.0,1.9305866853947276,0.6,1.0,0.0,8.4115,-75.58508,48.0,0,2.0,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29.0,0.12,2177.32,2277.0,1.0,0.55,1.0,0.0,3.8801,-77.03116,22.733245729303547,1,1.0,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
