PLAZO,CAPITAL,INT CORRIENTE,PRÓXIMA FECHA PAGO,DÍAS MORA,Cuotas en mora,TIPO EMPLEO,TIPO DE VIVIENDA,ESTRATO,AÑOS EN LA VIVIENDA,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,PERSONAS A CARGO,NUMERO DE HIJOS,TIPO DE VEHICULO,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE,latitud,longitud,meses_transcurridos
30,250000,4692.5,2018-11-26,735,0,empleado,familiar,2.0,entre uno y cinco anos,1900000.0,1000000.0,,indefinido,quincenal,soltero/a,tecnico,,1.0,ninguno,1,0,4.60971,-74.08175,43.98817345597897
28,200000,3503.733333,2017-04-26,734,0,empleado,propia,2.0,mas de 5 anos,,,,indefinido,mensual,soltero/a,no tengo,1.0,1.0,moto,1,0,2.9273,-75.28189,12.0
30,340000,6381.8,2019-12-18,733,0,empleado,arrendada,2.0,mas de 5 anos,1250000.0,820000.0,0.0,termino fijo,quincenal,union libre,secundaria,1.0,1.0,ninguno,1,0,4.60971,-74.08175,16.4257555847569
30,140000,2627.8,2017-11-19,733,0,empleado,arrendada,3.0,entre uno y cinco anos,900000.0,300000.0,,indefinido,mensual,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,
30,200000,3754.0,2019-05-26,733,0,empleado,familiar,2.0,entre uno y cinco anos,1200000.0,700000.0,,indefinido,mensual,soltero/a,profesional,,,ninguno,1,0,4.60971,-74.08175,19.743758212877793
30,200000,3754.0,2017-12-28,732,0,empleado,propia,2.0,mas de 5 anos,1500000.0,800000.0,,termino fijo,quincenal,casado/a,profesional,3.0,3.0,ninguno,1,0,10.79408,-74.9164,5.683311432325887
23,500000,7195.166667,2018-09-06,732,0,empleado,propia,3.0,entre uno y cinco anos,2700000.0,560000.0,750000.0,indefinido,mensual,casado/a,postgrado,,,carro,1,0,4.52028,-74.53944,
30,300000,5631.0,2017-03-17,731,0,pensionado,nan,2.0,entre uno y cinco anos,,,,nan,nan,nan,nan,3.0,2.0,carro,1,0,5.54782,-75.64368,
30,400000,7508.0,2021-05-05,730,1,empleado,familiar,2.0,entre uno y cinco anos,1800000.0,500000.0,190000.0,indefinido,mensual,soltero/a,profesional,,,ninguno,1,0,4.60971,-74.08175,118.98817345597898
30,300000,5631.0,2021-05-05,730,1,nan,arrendada,,menos de un ano,,,,nan,nan,casado/a,nan,,,nan,1,0,4.60971,-74.08175,
30,150000,2815.5,2021-05-05,730,1,nan,propia,,menos de un ano,,,,nan,nan,nan,nan,,,nan,1,0,4.60971,-74.08175,
30,500000,9385.0,2020-05-01,729,0,empleado,arrendada,1.0,entre uno y cinco anos,1150000.0,900000.0,150000.0,indefinido,mensual,union libre,tecnico,2.0,2.0,ninguno,1,0,6.25184,-75.56359,109.82260183968462
30,350000,6569.5,2021-05-07,728,1,empleado,familiar,3.0,mas de 5 anos,1100000.0,600000.0,,termino fijo,mensual,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,0.0
30,200000,3754.0,2021-05-07,728,1,empleado,arrendada,2.0,menos de un ano,1000000.0,600.0,300.0,indefinido,quincenal,union libre,tecnico,,,ninguno,1,0,5.06889,-75.51738,22.273324572930356
30,470000,8821.9,2020-05-02,728,0,empleado,arrendada,1.0,entre uno y cinco anos,1150000.0,900000.0,150000.0,indefinido,mensual,union libre,tecnico,2.0,2.0,ninguno,2,1,6.25184,-75.56359,109.85545335085413
30,250000,4692.5,2021-05-08,727,1,empleado,familiar,3.0,mas de 5 anos,1761000.0,550000.0,500000.0,nan,nan,casado/a,tecnologo,,1.0,ninguno,1,0,10.39972,-75.51444,
30,150000,2815.5,2018-03-10,727,0,empleado,propia,3.0,entre uno y cinco anos,1010000.0,300000.0,200000.0,termino fijo,mensual,soltero/a,secundaria,,,moto,1,0,4.60971,-74.08175,
30,200000,3754.0,2020-02-09,726,0,empleado,familiar,2.0,entre uno y cinco anos,2700000.0,1800000.0,,indefinido,mensual,soltero/a,profesional,2.0,2.0,ninguno,1,0,4.60971,-74.08175,80.05913272010513
30,450000,8446.5,2019-09-22,722,0,empleado,familiar,3.0,entre uno y cinco anos,3700000.0,1700000.0,,indefinido,mensual,casado/a,tecnologo,2.0,2.0,moto,1,0,4.60971,-74.08175,85.41392904073588
30,350000,6569.5,2021-05-14,721,1,empleado,familiar,1.0,mas de 5 anos,2000000.0,300000.0,1000000.0,indefinido,quincenal,soltero/a,tecnologo,1.0,1.0,ninguno,1,0,10.91843,-74.76459,31.734559789750328
30,500000,9385.0,2021-05-14,721,1,independiente,familiar,3.0,mas de 5 anos,3200000.0,1600000.0,,nan,nan,soltero/a,profesional,,,ninguno,1,0,3.43722,-76.5225,
30,270000,5067.9,2019-05-10,721,0,empleado,familiar,4.0,menos de un ano,5250000.0,3500000.0,,indefinido,quincenal,casado/a,profesional,,,ninguno,1,0,4.60971,-74.08175,57.52299605781866
29,220000,3991.753333,2018-06-15,721,0,empleado,familiar,3.0,entre uno y cinco anos,2500000.0,800000.0,1000000.0,indefinido,mensual,soltero/a,profesional,,,ninguno,1,0,6.25184,-75.56359,4.336399474375821
30,400000,7508.0,2021-05-15,720,1,empleado,arrendada,3.0,mas de 5 anos,3400000.0,2000000.0,250000.0,nan,nan,soltero/a,secundaria,,,ninguno,1,0,6.25184,-75.56359,
30,250000,4692.5,2018-07-21,720,0,empleado,familiar,3.0,mas de 5 anos,1748000.0,1000000.0,100000.0,indefinido,mensual,soltero/a,tecnico,1.0,1.0,ninguno,1,0,6.88508,-75.33467,12.122207621550592
30,250000,4692.5,2019-12-18,719,0,empleado,arrendada,4.0,menos de un ano,1500000.0,300000.0,100000.0,indefinido,quincenal,soltero/a,profesional,1.0,1.0,ninguno,1,0,4.60971,-74.08175,26.675427069645202
30,300000,5631.0,2018-01-19,718,0,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,6.33732,-75.55795,35.4796320630749
30,200000,3754.0,2018-01-12,717,0,empleado,nan,3.0,entre uno y cinco anos,1150000.0,480000.0,,indefinido,quincenal,nan,nan,1.0,1.0,ninguno,1,0,6.25184,-75.56359,20.959264126149804
30,500000,9385.0,2021-05-19,716,1,empleado,arrendada,4.0,entre uno y cinco anos,2100000.0,1500000.0,500000.0,indefinido,mensual,soltero/a,tecnico,1.0,1.0,ninguno,1,0,3.43722,-76.5225,130.38764783180025
30,250000,4692.5,2021-05-19,716,1,prestador de servicios,familiar,2.0,mas de 5 anos,1850000.0,450000.0,250000.0,nan,nan,casado/a,tecnico,2.0,2.0,ninguno,1,0,4.48797,-73.89749,
30,200000,3754.0,2020-12-06,716,0,independiente,familiar,2.0,entre uno y cinco anos,1200000.0,650000.0,400000.0,nan,nan,soltero/a,profesional,2.0,2.0,ninguno,1,0,4.60971,-74.08175,
28,200000,3503.733333,2017-11-22,716,0,independiente,familiar,4.0,entre uno y cinco anos,3600000.0,1500000.0,6000000.0,nan,nan,soltero/a,tecnologo,,,carro,1,0,4.60971,-74.08175,
30,250000,4692.5,2018-11-07,716,0,empleado,arrendada,5.0,entre uno y cinco anos,1500000.0,650000.0,1200000.0,indefinido,quincenal,casado/a,profesional,2.0,1.0,ninguno,1,0,4.60971,-74.08175,16.819973718791065
30,200000,3754.0,2021-05-20,715,1,empleado,propia,3.0,mas de 5 anos,1500000.0,600000.0,800000.0,termino fijo,quincenal,soltero/a,profesional,,,carro,1,0,6.25184,-75.56359,23.488830486202364
30,200000,3754.0,2018-09-23,715,0,empleado,arrendada,2.0,menos de un ano,1400000.0,1000000.0,100000.0,indefinido,mensual,soltero/a,secundaria,1.0,,ninguno,1,0,4.81367,-74.35453,79.5335085413929
30,250000,4692.5,2021-05-21,714,1,empleado,arrendada,2.0,entre uno y cinco anos,1400000.0,600000.0,200000.0,indefinido,mensual,casado/a,profesional,1.0,1.0,ninguno,1,0,4.60971,-74.08175,36.399474375821285
30,500000,9385.0,2021-05-22,713,1,independiente,familiar,3.0,mas de 5 anos,2500000.0,750000.0,670000.0,nan,nan,casado/a,profesional,,2.0,ninguno,1,0,4.60971,-74.08175,
30,500000,9385.0,2021-05-23,712,1,empleado,familiar,3.0,mas de 5 anos,2500000.0,700000.0,200000.0,termino fijo,mensual,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,106.07752956636006
30,500000,9385.0,2019-09-01,712,0,empleado,propia,1.0,mas de 5 anos,1200000.0,500000.0,,indefinido,mensual,soltero/a,no tengo,2.0,1.0,ninguno,2,1,6.25184,-75.56359,63.76478318002628
30,200000,3754.0,2018-09-10,711,0,empleado,arrendada,2.0,entre uno y cinco anos,1500000.0,600000.0,,indefinido,quincenal,soltero/a,tecnico,,,ninguno,1,0,6.25184,-75.56359,18.298291721419186
30,200000,3754.0,2021-05-26,709,1,empleado,familiar,2.0,menos de un ano,1400000.0,900000.0,100000.0,termino fijo,quincenal,viudo/a,tecnologo,2.0,2.0,ninguno,1,0,6.15639,-75.78722,26.21550591327201
30,250000,4692.5,2019-08-31,709,0,empleado,familiar,1.0,entre uno y cinco anos,2000000.0,400000.0,100000.0,indefinido,mensual,soltero/a,profesional,1.0,1.0,moto,1,0,6.15639,-75.78722,48.85019710906702
30,250000,4692.5,2019-10-16,707,0,empleado,familiar,3.0,mas de 5 anos,2132100.0,1000000.0,300000.0,indefinido,quincenal,soltero/a,tecnologo,,,ninguno,1,0,4.60971,-74.08175,96.22207621550591
30,400000,7508.0,2017-02-23,707,0,independiente,propia,3.0,entre uno y cinco anos,3000000.0,500000.0,1000000.0,nan,nan,soltero/a,nan,,,ninguno,1,0,4.60971,-74.08175,
25,200000,3128.333333,2018-11-30,707,0,empleado,familiar,1.0,entre uno y cinco anos,2500000.0,1500000.0,250000.0,indefinido,mensual,soltero/a,tecnologo,,,ninguno,1,0,10.46314,-73.25322,14.126149802890932
25,250000,3910.416667,2017-10-28,706,0,empleado,arrendada,2.0,entre uno y cinco anos,2330000.0,1500000.0,,indefinido,mensual,soltero/a,tecnico,0.0,0.0,moto,1,0,4.60971,-74.08175,21.517739816031536
30,180000,3378.6,2018-12-02,705,0,empleado,familiar,3.0,entre uno y cinco anos,1250000.0,3800000.0,120000.0,termino fijo,mensual,casado/a,secundaria,1.0,1.0,moto,1,0,6.98789,-73.04953,12.385019710906702
30,150000,2815.5,2019-09-26,704,0,empleado,familiar,2.0,entre uno y cinco anos,828116.0,400000.0,,termino fijo,mensual,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,52.46386333771353
30,350000,6569.5,2021-04-02,703,0,empleado,familiar,3.0,mas de 5 anos,1600000.0,300000.0,250000.0,indefinido,quincenal,union libre,tecnologo,1.0,1.0,moto,1,0,4.60971,-74.08175,21.846254927726676
30,500000,9385.0,2021-06-02,702,1,empleado,familiar,3.0,mas de 5 anos,1800000.0,600000.0,,indefinido,mensual,soltero/a,postgrado,,,ninguno,1,0,4.60971,-74.08175,96.6819973718791
30,300000,5631.0,2018-09-16,702,0,empleado,familiar,2.0,mas de 5 anos,2500000.0,700000.0,,indefinido,quincenal,divorciado/a,profesional,2.0,2.0,ninguno,1,0,10.96854,-74.78132,0.0
30,100000,1877.0,2019-01-16,702,0,empleado,familiar,4.0,mas de 5 anos,1500000.0,1000000.0,500000.0,indefinido,quincenal,soltero/a,profesional,,,ninguno,1,0,3.43722,-76.5225,15.407358738501971
30,300000,5631.0,2020-03-19,702,0,empleado,arrendada,2.0,entre uno y cinco anos,1800000.0,700000.0,,indefinido,quincenal,soltero/a,tecnico,,2.0,ninguno,1,0,4.60971,-74.08175,32.91721419185283
30,200000,3754.0,2019-09-28,702,0,pensionado,familiar,3.0,mas de 5 anos,1190000.0,250000.0,,indefinido,mensual,soltero/a,tecnico,,1.0,carro,1,0,3.98695,-73.75797,156.86596583442838
30,250000,4692.5,2021-06-03,701,1,independiente,familiar,4.0,mas de 5 anos,3500000.0,750000.0,,nan,nan,divorciado/a,profesional,1.0,1.0,ninguno,1,0,7.98654,-75.19349,
30,500000,9385.0,2021-06-04,700,1,empleado,familiar,2.0,mas de 5 anos,1500000.0,600000.0,120000.0,termino fijo,mensual,union libre,secundaria,2.0,5.0,ninguno,1,0,4.60971,-74.08175,29.369250985545335
30,200000,3754.0,2018-10-12,700,0,empleado,familiar,3.0,entre uno y cinco anos,1196585.0,350000.0,601067.0,indefinido,mensual,union libre,tecnologo,2.0,2.0,ninguno,1,0,4.57937,-74.21682,31.011826544021027
30,210000,3941.7,2018-10-19,700,0,empleado,nan,2.0,entre uno y cinco anos,,,,indefinido,quincenal,nan,nan,2.0,2.0,moto,1,0,6.15153,-75.61657,18.0
30,360000,6757.2,2019-01-04,700,0,empleado,propia,4.0,entre uno y cinco anos,2500000.0,800000.0,200000.0,indefinido,mensual,casado/a,postgrado,1.0,2.0,ninguno,1,0,5.71434,-72.93391,393.1668856767411
30,500000,9385.0,2021-06-05,699,1,empleado,arrendada,3.0,entre uno y cinco anos,2200000.0,800000.0,1000000.0,indefinido,mensual,soltero/a,profesional,,,ninguno,2,1,5.06889,-75.51738,24.47437582128778
30,300000,5631.0,2021-06-05,699,1,empleado,familiar,4.0,entre uno y cinco anos,6500000.0,3500000.0,2000000.0,indefinido,mensual,soltero/a,profesional,,,ninguno,1,0,5.54782,-75.64368,140.11169513797634
30,150000,2815.5,2018-12-06,699,0,empleado,arrendada,3.0,menos de un ano,1150000.0,850000.0,1500000.0,indefinido,mensual,union libre,tecnologo,1.0,1.0,ninguno,1,0,5.00619,-73.47274,6.044678055190539
30,200000,3754.0,2019-10-16,698,0,empleado,familiar,2.0,mas de 5 anos,1892000.0,500000.0,,termino fijo,quincenal,soltero/a,tecnologo,2.0,2.0,ninguno,1,0,6.25184,-75.56359,108.47568988173455
30,350000,6569.5,2019-02-25,697,0,prestador de servicios,arrendada,3.0,entre uno y cinco anos,6000000.0,2000000.0,200000.0,nan,nan,union libre,postgrado,1.0,1.0,carro,2,1,2.19593,-75.62777,16.88567674113009
30,250000,4692.5,2021-06-09,695,1,empleado,propia,3.0,mas de 5 anos,2274970.0,700000.0,400000.0,indefinido,quincenal,union libre,tecnico,1.0,1.0,carro,1,0,4.60971,-74.08175,91.98423127463863
30,200000,3754.0,2021-06-09,695,1,empleado,familiar,3.0,mas de 5 anos,1200000.0,450000.0,100000.0,indefinido,quincenal,soltero/a,tecnologo,,,ninguno,1,0,6.25184,-75.56359,29.204993429697765
30,250000,4692.5,2021-06-09,695,1,empleado,familiar,3.0,menos de un ano,2250000.0,700000.0,,indefinido,mensual,soltero/a,tecnologo,,,ninguno,1,0,4.60971,-74.08175,41.95137976346912
30,200000,3754.0,2021-06-09,695,1,empleado,familiar,2.0,mas de 5 anos,1500000.0,400000.0,,termino fijo,mensual,soltero/a,tecnologo,,,ninguno,1,0,4.60971,-74.08175,34.62549277266754
30,350000,6569.5,2021-06-09,695,1,nan,propia,,mas de 5 anos,2000000.0,450000.0,300000.0,nan,nan,soltero/a,tecnologo,,,ninguno,1,0,4.60971,-74.08175,
28,100000,1751.866667,2017-06-19,695,0,empleado,arrendada,2.0,entre uno y cinco anos,1305000.0,900000.0,50000.0,indefinido,quincenal,casado/a,tecnologo,2.0,2.0,moto,1,0,4.60971,-74.08175,36.0
30,310000,5818.7,2017-10-18,695,0,empleado,propia,2.0,mas de 5 anos,1800000.0,1300000.0,300000.0,indefinido,mensual,soltero/a,profesional,0.0,0.0,ninguno,1,0,6.25184,-75.56359,192.0
30,270000,5067.9,2021-06-10,694,1,prestador de servicios,familiar,2.0,mas de 5 anos,4200000.0,1800000.0,120000.0,nan,nan,soltero/a,postgrado,1.0,1.0,carro,1,0,6.25184,-75.56359,16.195795006570304
30,250000,4692.5,2019-02-28,694,0,independiente,familiar,1.0,mas de 5 anos,1000000.0,450000.0,,nan,nan,union libre,secundaria,2.0,2.0,ninguno,1,0,4.60971,-74.08175,
30,500000,9385.0,2021-06-11,693,1,empleado,familiar,3.0,entre uno y cinco anos,1520000.0,800000.0,,nan,nan,union libre,tecnologo,1.0,1.0,ninguno,1,0,5.06889,-75.51738,20.893561103810775
30,300000,5631.0,2021-06-11,693,1,empleado,arrendada,3.0,entre uno y cinco anos,1700000.0,300000.0,200000.0,termino fijo,quincenal,soltero/a,secundaria,1.0,1.0,ninguno,1,0,6.25184,-75.56359,41.68856767411301
30,100000,1877.0,2018-12-14,693,0,pensionado,propia,3.0,mas de 5 anos,790000.0,800000.0,1100000.0,nan,nan,union libre,secundaria,2.0,2.0,carro,1,0,8.30844,-73.6166,
30,500000,9385.0,2021-06-12,692,1,independiente,propia,3.0,mas de 5 anos,3700000.0,1500000.0,300000.0,nan,nan,union libre,profesional,1.0,2.0,ninguno,1,0,4.57937,-74.21682,
30,200000,3754.0,2021-06-12,692,1,empleado,arrendada,2.0,entre uno y cinco anos,1200000.0,500000.0,,indefinido,mensual,soltero/a,tecnologo,,,ninguno,1,0,4.60971,-74.08175,27.8580814717477
30,500000,9385.0,2017-10-29,691,0,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,0.0,0.0,ninguno,1,0,4.60971,-74.08175,12.0
30,200000,3754.0,2019-07-19,691,0,empleado,familiar,2.0,mas de 5 anos,150000.0,600000.0,1300000.0,indefinido,mensual,casado/a,secundaria,3.0,2.0,ninguno,1,0,4.73245,-74.26419,13.567674113009199
30,150000,2815.5,2018-08-12,691,0,empleado,familiar,2.0,entre uno y cinco anos,1578000.0,800000.0,530000.0,indefinido,mensual,union libre,tecnologo,2.0,2.0,ninguno,1,0,4.60971,-74.08175,170.43363994743757
22,300000,4129.4,2018-12-28,690,0,empleado,propia,3.0,entre uno y cinco anos,2400000.0,500000.0,200000.0,termino fijo,mensual,soltero/a,profesional,,,ninguno,1,0,2.43823,-76.61316,66.19579500657031
30,200000,3754.0,2017-05-06,689,0,empleado,nan,2.0,mas de 5 anos,2800000.0,1100000.0,200000.0,termino fijo,mensual,nan,nan,2.0,1.0,ninguno,1,0,7.53941,-72.77238,81.17608409986859
30,250000,4692.5,2019-04-19,689,0,empleado,familiar,2.0,mas de 5 anos,2544000.0,1500000.0,2430000.0,indefinido,mensual,soltero/a,postgrado,1.0,2.0,carro,1,0,8.21639,-73.24139,88.27201051248358
30,250000,4692.5,2019-10-05,688,0,empleado,familiar,2.0,mas de 5 anos,2100000.0,600000.0,,indefinido,quincenal,soltero/a,tecnologo,,,ninguno,1,0,10.96854,-74.78132,121.09067017082786
30,500000,9385.0,2021-06-17,687,1,independiente,propia,3.0,entre uno y cinco anos,3000000.0,500000.0,1000000.0,nan,nan,soltero/a,nan,,,ninguno,2,1,4.60971,-74.08175,
30,400000,7508.0,2019-01-13,687,0,empleado,propia,2.0,mas de 5 anos,1450000.0,480000.0,250000.0,indefinido,mensual,union libre,profesional,2.0,2.0,moto,1,0,10.91843,-74.76459,128.41655716162944
30,250000,4692.5,2021-06-18,686,1,nan,nan,3.0,mas de 5 anos,,,,nan,nan,nan,nan,,,nan,1,0,4.60971,-74.08175,
30,500000,9385.0,2020-05-15,685,0,empleado,arrendada,4.0,mas de 5 anos,3900000.0,2000000.0,200000.0,termino fijo,mensual,soltero/a,profesional,1.0,2.0,ninguno,2,1,4.60971,-74.08175,17.444152431011826
30,350000,6569.5,2019-10-26,685,0,empleado,familiar,2.0,entre uno y cinco anos,2505000.0,900000.0,,indefinido,quincenal,soltero/a,postgrado,,,ninguno,1,0,4.60971,-74.08175,19.776609724047304
30,250000,4692.5,2021-06-20,684,1,empleado,arrendada,2.0,entre uno y cinco anos,2689000.0,1000000.0,,indefinido,mensual,casado/a,secundaria,1.0,1.0,moto,1,0,4.43889,-75.23222,314.257555847569
30,500000,9385.0,2021-06-20,684,1,independiente,familiar,5.0,mas de 5 anos,4000000.0,3500000.0,400000.0,nan,nan,soltero/a,tecnico,,1.0,carro,1,0,6.25184,-75.56359,
30,300000,5631.0,2017-05-07,684,0,independiente,nan,5.0,mas de 5 anos,8500000.0,4000000.0,2000000.0,nan,nan,nan,nan,0.0,0.0,carro,1,0,10.96854,-74.78132,
30,230000,4317.1,2019-06-16,684,0,empleado,familiar,3.0,entre uno y cinco anos,2200000.0,1000000.0,,indefinido,quincenal,casado/a,secundaria,1.0,1.0,ninguno,1,0,4.60971,-74.08175,10.446780551905388
20,120000,1501.6,2017-10-16,684,0,empleado,familiar,2.0,mas de 5 anos,1300000.0,500000.0,0.0,termino fijo,quincenal,union libre,tecnico,2.0,2.0,ninguno,1,0,4.60971,-74.08175,
30,300000,5631.0,2019-08-02,683,0,empleado,propia,2.0,mas de 5 anos,1678148.0,600000.0,200000.0,termino fijo,mensual,soltero/a,no tengo,1.0,1.0,ninguno,1,0,4.60971,-74.08175,56.73455978975033
30,450000,8446.5,2019-10-18,683,0,empleado,propia,4.0,mas de 5 anos,1600000.0,500000.0,200000.0,indefinido,mensual,soltero/a,no tengo,,,carro,1,0,4.81333,-75.69611,48.55453350854139
30,500000,9385.0,2020-01-18,682,0,prestador de servicios,familiar,3.0,mas de 5 anos,1800000.0,300000.0,,indefinido,mensual,soltero/a,tecnico,,,ninguno,1,0,4.60971,-74.08175,33.37713534822602
30,250000,4692.5,2021-03-19,682,0,independiente,familiar,3.0,mas de 5 anos,4500000.0,600000.0,,nan,nan,union libre,profesional,,2.0,ninguno,1,0,4.60971,-74.08175,
30,350000,6569.5,2021-06-23,681,1,prestador de servicios,arrendada,3.0,entre uno y cinco anos,4350000.0,2300000.0,1500000.0,nan,nan,soltero/a,postgrado,1.0,0.0,ninguno,1,0,7.44348,-77.11964,50.29566360052562
30,350000,6569.5,2021-06-23,681,1,empleado,familiar,4.0,entre uno y cinco anos,1619000.0,600000.0,100000.0,indefinido,quincenal,soltero/a,tecnologo,,,ninguno,1,0,6.25184,-75.56359,82.09592641261499
30,250000,4692.5,2019-08-10,681,0,empleado,familiar,3.0,entre uno y cinco anos,2250000.0,1000000.0,300000.0,termino fijo,mensual,union libre,profesional,1.0,1.0,ninguno,1,0,5.8245,-73.03408,38.14060446780552
30,500000,9385.0,2021-06-24,680,1,empleado,familiar,3.0,mas de 5 anos,2000000.0,1300000.0,200000.0,indefinido,quincenal,divorciado/a,tecnologo,,2.0,ninguno,1,0,4.60971,-74.08175,124.67148488830486
30,450000,8446.5,2021-06-25,679,1,empleado,familiar,5.0,mas de 5 anos,2477000.0,1500000.0,,indefinido,mensual,soltero/a,postgrado,,,ninguno,1,0,5.54782,-75.64368,75.7227332457293
30,100000,1877.0,2018-12-22,678,0,empleado,arrendada,4.0,entre uno y cinco anos,2000000.0,1000000.0,0.0,indefinido,mensual,soltero/a,tecnologo,2.0,2.0,ninguno,1,0,4.60971,-74.08175,58.21287779237845
30,250000,4692.5,2019-06-08,678,0,empleado,familiar,3.0,mas de 5 anos,1000000.0,500000.0,100000.0,indefinido,quincenal,union libre,tecnico,,,ninguno,1,0,4.60971,-74.08175,0.0657030223390276
29,350000,6350.516667,2020-03-03,676,0,empleado,propia,3.0,mas de 5 anos,3000000.0,1100000.0,200000.0,termino fijo,mensual,casado/a,no tengo,,,carro,1,0,4.60971,-74.08175,40.90013140604468
30,200000,3754.0,2017-03-24,675,0,independiente,nan,2.0,mas de 5 anos,,,,nan,nan,nan,nan,,,ninguno,1,0,4.60971,-74.08175,
30,250000,4692.5,2021-06-30,674,1,empleado,familiar,2.0,mas de 5 anos,1050000.0,400000.0,200000.0,indefinido,mensual,union libre,tecnologo,1.0,1.0,ninguno,1,0,4.60971,-74.08175,30.978975032851512
30,250000,4692.5,2021-06-30,674,1,empleado,arrendada,3.0,entre uno y cinco anos,2217000.0,1200000.0,,termino fijo,mensual,union libre,profesional,1.0,2.0,ninguno,1,0,4.60971,-74.08175,142.50985545335087
30,250000,4692.5,2020-02-15,674,0,prestador de servicios,arrendada,3.0,menos de un ano,3185000.0,800000.0,,termino fijo,quincenal,union libre,tecnico,2.0,2.0,ninguno,1,0,7.06528,-73.85472,17.509855453350855
30,200000,3754.0,2019-08-11,674,0,empleado,familiar,3.0,entre uno y cinco anos,1300000.0,500000.0,,termino fijo,mensual,soltero/a,tecnico,,,moto,1,0,6.33732,-75.55795,18.955321944809462
19,500000,5943.833333,2017-12-20,674,0,empleado,propia,3.0,entre uno y cinco anos,1500000.0,1000000.0,,termino fijo,mensual,soltero/a,no tengo,,,ninguno,1,0,4.60971,-74.08175,4.0
30,200000,3754.0,2018-04-21,674,0,empleado,arrendada,2.0,entre uno y cinco anos,4000000.0,2500000.0,200000.0,indefinido,mensual,casado/a,tecnologo,1.0,1.0,ninguno,1,0,4.60971,-74.08175,86.62943495400789
30,300000,5631.0,2021-07-02,672,1,empleado,familiar,5.0,mas de 5 anos,1672497.0,500000.0,,termino fijo,mensual,soltero/a,tecnologo,,,ninguno,1,0,3.43722,-76.5225,132.75295663600525
30,340000,6381.8,2021-07-03,671,1,empleado,familiar,2.0,entre uno y cinco anos,1600000.0,700000.0,30000.0,termino fijo,quincenal,soltero/a,tecnico,1.0,1.0,moto,1,0,6.25184,-75.56359,51.60972404730617
30,500000,9385.0,2021-07-03,671,1,empleado,familiar,2.0,entre uno y cinco anos,1170000.0,850000.0,280000.0,indefinido,quincenal,casado/a,secundaria,2.0,2.0,moto,1,0,6.25184,-75.56359,31.636005256241788
30,100000,1877.0,2019-02-02,671,0,empleado,arrendada,3.0,menos de un ano,1999000.0,1100000.0,290000.0,indefinido,quincenal,union libre,tecnico,3.0,2.0,ninguno,1,0,3.53944,-76.30361,117.08278580814718
30,500000,9385.0,2021-07-04,670,1,independiente,familiar,1.0,mas de 5 anos,1280000.0,430000.0,230000.0,nan,nan,casado/a,tecnologo,1.0,1.0,moto,1,0,2.9273,-75.28189,
30,250000,4692.5,2019-03-06,670,0,empleado,familiar,3.0,mas de 5 anos,2500000.0,1800000.0,,indefinido,quincenal,union libre,profesional,2.0,1.0,moto,1,0,4.60971,-74.08175,30.157687253613666
30,200000,3754.0,2017-08-27,667,0,empleado,propia,2.0,mas de 5 anos,1672000.0,800000.0,9.0,indefinido,mensual,soltero/a,profesional,0.0,0.0,ninguno,1,0,6.33732,-75.55795,11.300919842312746
30,200000,3754.0,2018-11-10,667,0,empleado,familiar,2.0,mas de 5 anos,1879680.0,800000.0,224429.0,indefinido,quincenal,casado/a,tecnologo,2.0,2.0,ninguno,1,0,6.25184,-75.56359,185.41392904073587
30,500000,9385.0,2021-07-08,666,1,empleado,familiar,2.0,mas de 5 anos,1300000.0,400000.0,200000.0,indefinido,quincenal,soltero/a,secundaria,,2.0,moto,1,0,6.25184,-75.56359,98.19316688567675
30,230000,4317.1,2020-08-21,666,0,empleado,nan,3.0,mas de 5 anos,,,,indefinido,quincenal,nan,nan,,,ninguno,1,0,4.43889,-75.23222,16.721419185282524
30,200000,3754.0,2019-04-19,665,0,empleado,familiar,4.0,entre uno y cinco anos,1300000.0,500000.0,600000.0,indefinido,quincenal,union libre,profesional,1.0,,ninguno,1,0,4.81333,-75.69611,27.75952693823916
30,200000,3754.0,2018-10-15,665,0,empleado,familiar,5.0,entre uno y cinco anos,2500000.0,800000.0,,indefinido,quincenal,union libre,profesional,,,ninguno,1,0,6.15639,-75.78722,
30,200000,3754.0,2018-12-28,665,0,empleado,arrendada,2.0,entre uno y cinco anos,960000.0,450000.0,300000.0,termino fijo,quincenal,union libre,secundaria,1.0,1.0,moto,1,0,8.30844,-73.6166,10.676741130091985
30,200000,3754.0,2020-08-05,664,0,empleado,arrendada,2.0,entre uno y cinco anos,1200000.0,800000.0,200000.0,indefinido,quincenal,soltero/a,profesional,1.0,1.0,ninguno,1,0,4.43889,-75.23222,16.195795006570304
