PLAZO,CAPITAL,INT CORRIENTE,DÍAS MORA,Cuotas en mora,ESTRATO,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,PERSONAS A CARGO,NUMERO DE HIJOS,NUM.CREDITOS SOLICITADOS,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,AÑOS EN LA VIVIENDA,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,TIPO DE VEHICULO,TIEMPO TRABAJO
30,500000,9385.0,603,1,2.0,2000000.0,600000.0,300000.0,1.0,2.0,1,8/10/2021,9/9/2021,Independiente,bello,conductor,familiar,mas de 5 años,Indefinido,Quincenal,Divorciado/a,Secundaria,Carro,
30,210000,3941.7,603,0,3.0,2500000.0,1600000.0,,1.0,2.0,1,6/5/2017,7/5/2017,Independiente,Bogotá,Gerente,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,
30,500000,9385.0,603,0,3.0,1700000.0,300000.0,350000.0,,,1,2/3/2021,3/5/2021,Empleado,POPAYAN ,ASESOR COMERCIAL ,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2019-05-16
26,200000,3253.466667,603,0,2.0,3100000.0,300000.0,,1.0,1.0,1,5/12/2017,6/7/2017,Empleado,Bogota,Analista,propia,mas de 5 años,Indefinido,Mensual,Unión Libre,Profesional,Ninguno,2013-05-09
30,300000,5631.0,603,0,4.0,850000.0,300000.0,300000.0,,,1,10/18/2019,11/17/2019,Empleado,Medellín,Asesor de servicio al cliente,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2018-06-16
30,200000,3754.0,602,0,3.0,1100000.0,800000.0,,,1.0,1,6/28/2021,7/28/2021,Empleado,medellin,Asesor,familiar,mas de 5 años,Termino fijo,Quincenal,Casado/a,Técnico,Ninguno,2012-11-30
28,320000,5605.973333,602,0,5.0,3500000.0,1000000.0,200000.0,,,1,9/17/2018,10/12/2018,Prestador de servicios,bogota,Revisor Fiscal,propia,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,
30,200000,3754.0,602,0,5.0,3500000.0,1500000.0,800000.0,,,1,8/14/2019,9/13/2019,Independiente,Cali,Coordinador Jurídico,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,
30,200000,3754.0,601,1,4.0,1950000.0,,,,2.0,1,8/12/2021,9/11/2021,Independiente,Cajicá,Diseñadora,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,190000,3566.3,601,0,4.0,1200000.0,500000.0,300000.0,,,1,10/26/2017,11/25/2017,Empleado,CARTAGENA ,ASISTENTE ADMINISTRATIVA ,arrendada,menos de un año,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2 AÑOS Y 7 MESES 
30,300000,5631.0,600,1,3.0,1600000.0,600000.0,150000.0,,,1,8/13/2021,9/12/2021,Empleado,Bogotá ,Analista,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2018-12-03
30,250000,4692.5,600,0,3.0,1347000.0,400000.0,500000.0,,,1,6/7/2019,7/7/2019,Empleado,MANIZALES,DIRECTORA GESTION HUMANA,arrendada,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2017-12-01
17,200000,2127.266667,599,0,2.0,3438904.0,350000.0,,1.0,3.0,1,2/2/2018,2/19/2018,Empleado,Bogota,Ingeniero Junior,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2016-04-07
30,500000,9385.0,599,0,3.0,2500000.0,1700000.0,300000.0,,,1,3/10/2020,4/9/2020,Independiente,Bogotá ,Medico,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,150000,2815.5,598,0,3.0,1280000.0,500000.0,,2.0,2.0,1,9/26/2018,10/23/2018,Empleado,"BOGOTÁ, D.C.",Auxiliar contable,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Ninguno,2015-10-06
30,180000,3378.6,597,0,3.0,983000.0,350000.0,,,,1,9/17/2018,10/17/2018,Empleado,BOGOTA,ASISTENTE DE TALENTO HUMANO ,arrendada,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-12-22
30,250000,4692.5,596,1,3.0,3046500.0,700000.0,,2.0,2.0,1,8/17/2021,9/16/2021,Empleado,Bogootá,Profesional,familiar,mas de 5 años,Indefinido,Mensual,Divorciado/a,Profesional,Ninguno,2019-08-07
30,300000,5631.0,596,1,3.0,2000000.0,1850000.0,,3.0,2.0,1,8/17/2021,9/16/2021,Empleado,Zipaquira,Operario líder máquina de papel,arrendada,mas de 5 años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Ninguno,23-01-2007
30,200000,3754.0,596,1,1.0,1800000.0,800000.0,828200.0,3.0,2.0,1,8/17/2021,9/16/2021,Prestador de servicios,Cartagena,Oficial de obra civil,familiar,mas de 5 años,Indefinido,Quincenal,Casado/a,Secundaria,Moto,2017-06-22
30,150000,2815.5,596,0,2.0,,,,1.0,1.0,1,4/7/2017,5/7/2017,Empleado,Tulua,Futbolista,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,5
30,250000,4692.5,596,0,2.0,1300000.0,400000.0,100000.0,1.0,1.0,1,2/6/2019,3/7/2019,Empleado,Medellin,Asesora,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Moto,2015-07-16
30,200000,3754.0,595,1,1.0,1700000.0,1000000.0,300000.0,2.0,,1,8/18/2021,9/17/2021,Empleado,RIOHACHA,PSICOLOGO,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2015-07-16
30,150000,2815.5,595,1,4.0,2010000.0,400000.0,150000.0,1.0,1.0,1,8/18/2021,9/17/2021,Independiente,cali,soporte tic,familiar,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Tecnólogo,Ninguno,
30,200000,3754.0,594,0,2.0,1050000.0,500000.0,100000.0,,,1,12/26/2018,1/22/2019,Empleado,Bogotá ,Auxiliar logístico ,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Secundaria,Moto,2014-10-01
30,350000,6569.5,594,0,3.0,1470000.0,1000000.0,280000.0,1.0,,1,5/9/2019,6/8/2019,Empleado,bogota,jefe de almacen,propia,mas de 5 años,Indefinido,Quincenal,Casado/a,Técnico,Ninguno,2010-01-27
30,300000,5631.0,594,0,3.0,1884000.0,600000.0,,1.0,1.0,1,6/13/2019,7/13/2019,Empleado,Medellín ,Operario,arrendada,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-07-10
30,340000,6381.8,593,0,2.0,2000000.0,500000.0,200000.0,1.0,1.0,1,3/27/2020,4/26/2020,Empleado,Barrancabermeja ,Militar ,arrendada,mas de 5 años,Indefinido,Mensual,Soltero/a,Secundaria,Moto,2008-06-16
30,250000,4692.5,593,0,2.0,3500000.0,600000.0,200000.0,3.0,2.0,1,7/16/2020,8/15/2020,Empleado,barrancabermeja,tubero 1a,arrendada,entre uno y cinco años,Termino fijo,Quincenal,Unión Libre,Tecnólogo,Carro,2017-03-06
30,200000,3754.0,593,0,3.0,1500000.0,700000.0,,1.0,1.0,1,10/19/2017,11/18/2017,Empleado,bello,analisat de credito ,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2016-11-16
30,250000,4692.5,593,0,4.0,2000000.0,650000.0,500000.0,,,1,6/13/2019,7/13/2019,Independiente,Facatativá ,Propietario,propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,
30,200000,3754.0,590,0,3.0,2000000.0,300000.0,200000.0,,2.0,1,12/18/2017,1/17/2018,Empleado,neiva,coordinadora SGI,familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Postgrado,Ninguno,2014-07-22
30,500000,9385.0,590,0,1.0,1980000.0,600000.0,100000.0,2.0,2.0,1,1/2/2020,2/1/2020,Empleado,Mocoa,citador,propia,entre uno y cinco años,Termino fijo,Mensual,Casado/a,Tecnólogo,Ninguno,2011-10-03
30,450000,8446.5,589,1,2.0,1900000.0,350000.0,300000.0,,,1,8/24/2021,9/23/2021,Empleado,Pereira ,Electricista,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Moto,2011-09-30
29,250000,4536.083333,589,0,3.0,1310000.0,500000.0,300000.0,1.0,1.0,1,2/26/2020,3/26/2020,Empleado,Sahagún,Guarda,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Secundaria,Ninguno,2018-04-23
30,450000,8446.5,588,0,3.0,6500000.0,2500000.0,,,,1,11/21/2019,12/21/2019,Empleado,Bogota,Auditor Medicio,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Postgrado,Carro,16-07-2019
30,200000,3754.0,588,0,2.0,1000000.0,350000.0,,1.0,2.0,1,8/21/2019,9/20/2019,Prestador de servicios,POPAYAN,AUXILIAR CONTRABLE,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2018-01-01
30,180000,3378.6,587,0,2.0,1000000.0,700000.0,,,,1,10/1/2019,10/31/2019,Empleado,Medellin,Administrador,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,2017-11-16
30,250000,4692.5,587,0,3.0,2500000.0,900000.0,500000.0,3.0,2.0,1,5/9/2019,6/8/2019,Independiente,Ciénaga magdalena ,Distribución de frutas ,familiar,mas de 5 años,Indefinido,Quincenal,Casado/a,Secundaria,Ninguno,
30,250000,4692.5,586,0,3.0,,,,,,1,12/30/2019,1/29/2020,Desempleado,Armenia,Auxiliar de credito,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Moto,2015-06-26
30,500000,9385.0,585,0,4.0,9500000.0,3500000.0,,2.0,,1,10/3/2019,11/2/2019,Empleado,La Dorada Caldas,Head GRO (Gerente de Selección y Contratación).,arrendada,menos de un año,Indefinido,Mensual,Soltero/a,Postgrado,Carro,2021-04-19
30,250000,4692.5,584,0,3.0,1800000.0,500000.0,300000.0,,,1,9/5/2018,10/5/2018,Empleado,Funza,Asesor en gestión de cobro,propia,mas de 5 años,Indefinido,Mensual,Unión Libre,Técnico,Ninguno,2017-08-01
30,300000,5631.0,583,1,2.0,3200000.0,480000.0,125000.0,,,1,8/30/2021,9/29/2021,Independiente,la paz,veterinario,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,180000,3378.6,583,0,3.0,3000000.0,1300000.0,1000000.0,1.0,2.0,1,12/11/2017,1/10/2018,Independiente,bogota,transportador ,arrendada,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Secundaria,Carro,36
30,480000,9009.6,583,0,2.0,2500000.0,750000.0,250000.0,2.0,2.0,1,1/14/2021,2/13/2021,Independiente,Medellin,dueño de una panaderia ,arrendada,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Técnico,Ninguno,2016-10-10
21,300000,3941.7,583,0,3.0,3000000.0,2000000.0,,1.0,1.0,1,10/11/2018,10/31/2018,Empleado,bogota,Category Manager,propia,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Profesional,Ninguno,2012-06-01
30,500000,9385.0,582,0,3.0,2263000.0,500000.0,,2.0,2.0,1,12/27/2019,1/26/2020,Empleado,Bogota,Analista,arrendada,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Profesional,Ninguno,2011-10-18
30,250000,4692.5,582,0,3.0,4800000.0,2000000.0,200000.0,2.0,2.0,1,10/30/2018,11/29/2018,Empleado,Tunja,Analista de credito,propia,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2006-12-05
30,420000,7883.4,581,1,2.0,2100000.0,400000.0,,,,1,9/1/2021,10/1/2021,Empleado,SINCELEJO,DOCENTE,arrendada,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2017-08-31
30,250000,4692.5,581,0,3.0,1300000.0,600000.0,200000.0,,,1,4/17/2019,5/17/2019,Empleado,MEDELLIN,ANALISTA ADMINISTRATIVO,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Moto,2018-01-16
30,300000,5631.0,581,0,3.0,,,,,,1,3/28/2017,4/27/2017,Empleado,BOGOTA,DIRECTORA DE TELECOMUNICACIONES,propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Carro,MAS DE 3 AÑOS
30,300000,5631.0,580,0,3.0,,,,0.0,0.0,1,3/22/2018,4/21/2018,Empleado,BOGOTA,ASISTENTE DE NEGOCIOS,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2 AÑOS
30,100000,1877.0,580,0,2.0,1450000.0,480000.0,250000.0,2.0,2.0,2,12/20/2018,1/19/2019,Empleado,SOLEDAD,AUXILIAR CONTABLE,propia,mas de 5 años,Indefinido,Mensual,Unión Libre,Profesional,Moto,2008-04-01
30,200000,3754.0,580,0,5.0,2100000.0,2000000.0,600000.0,2.0,2.0,1,2/7/2019,3/9/2019,Empleado,Manizales,docente,familiar,entre uno y cinco años,Termino fijo,Mensual,Viudo/a,Profesional,Ninguno,2014-01-15
30,200000,3754.0,580,0,3.0,,,,0.0,0.0,1,5/9/2017,6/8/2017,Empleado,itagui,operario puente grua,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,7años
30,490000,9197.3,579,1,2.0,1650000.0,500000.0,,1.0,1.0,1,9/3/2021,10/3/2021,Empleado,tena,operario,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Secundaria,Ninguno,2016-08-17
30,150000,2815.5,579,0,3.0,1800000.0,1500000.0,0.0,2.0,2.0,1,3/9/2018,4/8/2018,Empleado,Bogota,Tecnico,arrendada,entre uno y cinco años,Termino fijo,Mensual,Casado/a,Técnico,Ninguno,12
30,500000,9385.0,579,0,3.0,1000000.0,500000.0,6000000.0,,,1,1/28/2020,2/27/2020,Empleado,BUCARAMANGA,AGENTE CALL VENTAS,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2018-05-01
30,100000,1877.0,579,0,4.0,970000.0,135000.0,,,2.0,1,12/19/2018,1/17/2019,Empleado,Bucaramanga,auxiliar administrativo,arrendada,entre uno y cinco años,Indefinido,Mensual,Casado/a,Profesional,Ninguno,2015-02-02
30,500000,9385.0,579,0,3.0,2835000.0,1000000.0,500000.0,,,1,8/16/2019,9/15/2019,Empleado,Envigado,Director Gestion Humana,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2016-07-11
30,500000,9385.0,578,0,3.0,5239634.0,1200000.0,,1.0,1.0,1,4/30/2019,5/30/2019,Empleado,Cali,Commercial Controller B,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Moto,2013-06-04
30,200000,3754.0,578,0,3.0,6800000.0,4500000.0,,1.0,,1,11/3/2017,12/3/2017,Prestador de servicios,armenia,contratista,arrendada,menos de un año,Indefinido,Quincenal,Soltero/a,No tengo,Carro,2020-08-27
30,140000,2627.8,577,0,3.0,3420000.0,1500000.0,,1.0,1.0,1,11/8/2018,12/8/2018,Prestador de servicios,bogota,tecnico nivel 4 ,familiar,mas de 5 años,Indefinido,Mensual,Casado/a,Tecnólogo,Carro,2015-08-17
30,200000,3754.0,577,0,2.0,1200000.0,300000.0,200000.0,,,1,7/10/2019,8/9/2019,Empleado,Fomeque ,Auxiliar logístico ,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,11 de febrero 2019
30,500000,9385.0,577,0,2.0,2800000.0,800000.0,,1.0,1.0,1,7/25/2019,8/24/2019,Empleado,bogota ,ejecutivo de cuenta ,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2016-06-06
30,450000,8446.5,576,1,4.0,4080000.0,1500000.0,1700000.0,1.0,1.0,1,9/6/2021,10/6/2021,Empleado,sincelejo,ingeniera de control,propia,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2017-11-28
30,250000,4692.5,576,0,3.0,1400000.0,400000.0,100000.0,,,1,1/9/2020,2/8/2020,Empleado,medellin,formadora,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,2015-12-22
30,150000,2815.5,576,0,2.0,1900000.0,900000.0,700000.0,2.0,2.0,1,4/23/2018,5/23/2018,Empleado,BOGOTA,DOCENTE ,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2016-01-12
30,200000,3754.0,574,1,2.0,3100000.0,1300000.0,,,,1,9/8/2021,10/8/2021,Empleado,Pereira,AUXILIAR DE BODEGA,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Moto,2019-02-11
30,340000,6381.8,574,1,2.0,1100000.0,500000.0,300000.0,1.0,1.0,1,9/8/2021,10/8/2021,Independiente,Bello,DUEÑA,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,2018-01-16
30,100000,1877.0,574,0,3.0,2000000.0,400000.0,800000.0,,,1,1/16/2019,2/15/2019,Empleado,Bucaramanga,Asesor comercial,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,2016-12-12
22,200000,2752.933333,574,0,3.0,1957000.0,1400000.0,,1.0,1.0,1,11/15/2017,12/7/2017,Independiente,Bugalagrande,aux administrativo,propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,
30,300000,5631.0,574,0,2.0,2640000.0,1700000.0,300000.0,3.0,3.0,1,1/17/2019,2/15/2019,Empleado,Turbo,Profesor,arrendada,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Postgrado,Ninguno,2010-05-18
30,350000,6569.5,574,0,2.0,1500000.0,300000.0,,,,1,9/4/2019,10/4/2019,Empleado,BOGOTA,ASESOR COMERCIAL,propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,2016-06-13
30,420000,7883.4,573,1,2.0,1900000.0,350000.0,300000.0,,,2,9/9/2021,10/9/2021,Empleado,Pereira ,Electricista,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Moto,2011-09-30
30,320000,6006.4,573,0,3.0,5000000.0,1500000.0,500000.0,,1.0,1,12/12/2018,1/11/2019,Empleado,VILLAVICENCIO,INGENIERA,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Postgrado,Moto,2004-07-01
30,350000,6569.5,572,1,2.0,2700000.0,1600000.0,1100000.0,1.0,1.0,1,9/10/2021,10/10/2021,Independiente,Cartagena,Propietaria boutique,arrendada,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,
30,200000,3754.0,572,0,2.0,2640000.0,1700000.0,300000.0,3.0,3.0,2,1/18/2019,2/17/2019,Empleado,Turbo,Profesor,arrendada,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Postgrado,Ninguno,2010-05-18
30,220000,4129.4,572,0,3.0,2200000.0,1050000.0,,1.0,,1,11/7/2018,12/6/2018,Empleado,Bogota,Analista financiero,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2018-01-09
30,200000,3754.0,572,0,4.0,2000000.0,500000.0,400000.0,,,1,6/21/2019,7/21/2019,Prestador de servicios,3176472460,Profesional en turismo,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2019-05-20
30,450000,8446.5,572,0,3.0,7500000.0,800000.0,,,,1,7/5/2019,8/4/2019,Independiente,Bogota,Jefe de personal,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,
30,100000,1877.0,571,0,3.0,2500000.0,1000000.0,50000.0,1.0,1.0,1,6/13/2017,7/13/2017,Empleado,bogota,Secretaria de gerencia,familiar,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2014-03-12
30,450000,8446.5,568,0,2.0,1000000.0,500000.0,100000.0,,,1,1/3/2020,2/2/2020,Empleado,Agua de Dios,Aux 1/ técnico aprovisionamiento regional,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Tecnólogo,Ninguno,2019-01-29
30,200000,3754.0,568,0,4.0,2150000.0,550000.0,,,,2,12/21/2018,1/20/2019,Empleado,Medellin,Sistemas,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,2013-11-01
20,200000,2502.666667,568,0,3.0,4000000.0,2000000.0,1000000.0,,,1,4/26/2019,5/16/2019,Empleado,valledupar,Staff,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2018-06-20
30,350000,6569.5,568,0,3.0,4000000.0,1000000.0,1000000.0,,,1,6/11/2019,7/11/2019,Empleado,arauca,auditor,arrendada,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2017-12-27
30,250000,4692.5,568,0,2.0,1700000.0,750000.0,,2.0,2.0,1,8/20/2019,9/19/2019,Empleado,Bogota,Operario general,arrendada,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2016-03-18
30,500000,9385.0,567,1,6.0,2633040.0,1200000.0,400000.0,,,1,9/15/2021,10/15/2021,Empleado,bogota,ingeniero civil,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Postgrado,Ninguno,2017-02-13
30,180000,3378.6,567,0,3.0,3000000.0,2000000.0,,1.0,1.0,2,10/17/2018,11/16/2018,Empleado,bogota,Category Manager,propia,entre uno y cinco años,Indefinido,Mensual,Unión Libre,Profesional,Ninguno,2012-06-01
29,220000,3991.753333,567,0,3.0,2679000.0,1300000.0,503000.0,1.0,1.0,1,3/8/2018,4/6/2018,Empleado,bogota,Tecnico de control,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Postgrado,Ninguno,25-07-2005
30,500000,9385.0,566,1,3.0,1288000.0,600000.0,1000000.0,2.0,2.0,1,9/16/2021,10/16/2021,Empleado,calarca,Asistente,familiar,menos de un año,Indefinido,Mensual,Casado/a,Técnico,Ninguno,2018-01-18
30,500000,9385.0,566,0,3.0,4500000.0,2900000.0,,1.0,1.0,1,9/27/2018,10/27/2018,Empleado,bogota,ejecutivo comercial,familiar,entre uno y cinco años,Indefinido,Mensual,Casado/a,Profesional,Carro,2017-03-13
30,450000,8446.5,565,0,3.0,2420000.0,1500000.0,,1.0,1.0,1,4/6/2021,5/6/2021,Empleado,Mlsquera,Supervisor de produccion,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,04 04 2016
30,500000,9385.0,564,0,3.0,6500000.0,2500000.0,,,,2,11/21/2019,12/21/2019,Empleado,Bogota,Auditor Medicio,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Postgrado,Carro,16-07-2019
30,300000,5631.0,564,0,2.0,3096000.0,500000.0,,2.0,2.0,1,7/14/2020,8/13/2020,Empleado,villeta cundinamarca,Asistente de Mesa,familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Tecnólogo,Ninguno,2013-06-23
9,180000,1013.58,564,0,3.0,,,,1.0,1.0,2,4/22/2016,5/1/2016,Empleado,Bogota,Asesor lij,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,1 año
25,300000,4692.5,563,0,3.0,2200000.0,1500000.0,400000.0,1.0,1.0,2,12/2/2019,12/27/2019,Empleado,Medellin,Docente preescolar,propia,entre uno y cinco años,Termino fijo,Quincenal,Casado/a,Profesional,Ninguno,2004-01-08
30,200000,3754.0,562,0,2.0,,,,0.0,0.0,1,4/28/2017,5/28/2017,Empleado,La vega cundinsmarca,Auxiliar contable,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,1 año
30,250000,4692.5,559,0,3.0,,,,,,1,2/21/2017,3/23/2017,Independiente,Buga,Diseñador Gráfico,propia,menos de un año,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,
12,300000,2252.4,558,0,2.0,1400000.0,500000.0,,1.0,0.0,1,12/20/2016,1/1/2017,Empleado,Bogotá,Vigilante,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2011-08-04
30,200000,3754.0,558,0,5.0,1250000.0,650000.0,150000.0,1.0,1.0,1,5/12/2017,6/11/2017,Empleado,Medellin,Coordinadora call center,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Moto,2018-10-24
30,250000,4692.5,558,0,3.0,1500000.0,300000.0,,1.0,1.0,1,11/23/2017,12/23/2017,Empleado,MEDELLIN,TAXISTA,familiar,mas de 5 años,Indefinido,Mensual,Divorciado/a,Secundaria,Carro,2 AÑOS
30,250000,4692.5,557,0,3.0,,,,,,2,3/17/2017,4/16/2017,Empleado,BOGOTA,DIRECTORA DE TELECOMUNICACIONES,propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Carro,MAS DE 3 AÑOS
30,120000,2252.4,557,0,2.0,,,,2.0,2.0,1,7/13/2017,8/12/2017,Empleado,bogota,ing biomedico,familiar,menos de un año,Indefinido,Mensual,Soltero/a,Profesional,Moto,6 meses
30,200000,3754.0,557,0,3.0,2600000.0,1740000.0,,4.0,3.0,1,7/19/2018,8/16/2018,Empleado,Buenaventura,Escolta,arrendada,entre uno y cinco años,Termino fijo,Quincenal,Unión Libre,Técnico,Ninguno,2016-03-02
30,400000,7508.0,555,1,3.0,2500000.0,700000.0,800000.0,1.0,1.0,1,9/27/2021,10/27/2021,Independiente,Bogota,Representante legal,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,350000,6569.5,555,0,3.0,1500000.0,700000.0,100000.0,,1.0,1,4/30/2021,5/30/2021,Prestador de servicios,BOGOTA,GESTORA DIGITAL,familiar,entre uno y cinco años,Indefinido,Quincenal,Casado/a,Profesional,Moto,2019-03-06
30,450000,8446.5,552,1,2.0,1500000.0,700000.0,,,,1,9/30/2021,10/30/2021,Empleado,Medellin,Cajera,propia,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,No tengo,Ninguno,2019-23-07
30,100000,1877.0,552,0,3.0,1200000.0,500000.0,2500000.0,,,1,4/5/2018,5/5/2018,Empleado,bogota,supervisor call center,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,2017-04-04
30,140000,2627.8,552,0,2.0,1000000.0,250000.0,,,,1,5/2/2019,6/1/2019,Empleado,Bogotá,Secretaria,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2007-07-10
30,250000,4692.5,552,0,2.0,1180000.0,680000.0,450000.0,1.0,2.0,1,3/10/2020,4/9/2020,Empleado,Bogota,Guarda seguridad,familiar,mas de 5 años,Termino fijo,Mensual,Unión Libre,Técnico,Ninguno,2018-12-17
30,500000,9385.0,552,0,1.0,2530000.0,1200000.0,,1.0,1.0,1,10/26/2020,11/25/2020,Prestador de servicios,bogota,tecnico ,propia,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2018-01-12
