PLAZO,CAPITAL,INT CORRIENTE,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,DÍAS MORA,Cuotas en mora,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,ESTRATO,AÑOS EN LA VIVIENDA,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,PERSONAS A CARGO,NUMERO DE HIJOS,TIPO DE VEHICULO,TIEMPO TRABAJO,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE
30,500000,9385.0,10/20/2016,11/19/2016,2358,1,Empleado,bogota,docente,,2.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,6 años,1,0
26,300000,4880.2,10/26/2016,11/21/2016,2356,1,Empleado,PEREIRA,RAC TELEFONICO,,3.0,entre uno y cinco años,1200000.0,600000.0,390000.0,Indefinido,Mensual,,,1.0,1.0,Ninguno,2018-10-26,1,0
30,250000,4692.5,10/24/2016,11/23/2016,2354,1,Empleado,Bogota,Agente call center,Propia,3.0,entre uno y cinco años,,,,Indefinido,Mensual,Soltero/a,No tengo,1.0,2.0,Ninguno,,1,0
30,300000,5631.0,10/25/2016,11/24/2016,2353,1,Empleado,yacopi cundinamarca,docente,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,12 años,1,0
30,200000,3754.0,11/3/2016,12/3/2016,2344,1,Empleado,bogota,conductor,Arrendada,3.0,entre uno y cinco años,1600000.0,800000.0,300000.0,Indefinido,Quincenal,Soltero/a,Técnico,1.0,1.0,Ninguno,2 años,1,0
30,300000,5631.0,11/8/2016,12/8/2016,2339,1,Empleado,El copey,Técnico mecánico,Familiar,2.0,mas de 5 años,3000000.0,1800000.0,100000.0,Indefinido,Quincenal,Unión Libre,Técnico,5.0,4.0,Ninguno,2011-09-21,1,0
30,400000,7508.0,11/9/2016,12/9/2016,2338,1,Empleado,Bucarmanga,Profesiona Grado 02,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,3.0,2.0,Ninguno,9 años,1,0
30,300000,5631.0,11/10/2016,12/10/2016,2337,1,Empleado,Pasto,Súpernumeraria,Propia,4.0,menos de un año,,,,Indefinido,Mensual,Soltero/a,No tengo,,,Ninguno,,1,0
30,300000,5631.0,11/22/2016,12/22/2016,2325,1,Empleado,bogota,auxiliar administrativo en salud,,2.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,1 año,1,0
30,200000,3754.0,11/22/2016,12/22/2016,2325,1,Empleado,rionegro,auxiliar de trasporte,,2.0,menos de un año,1500000.0,400000.0,100000.0,Termino fijo,Quincenal,,,0.0,0.0,Ninguno,23012019,1,0
23,300000,4317.1,12/5/2016,12/28/2016,2319,1,Empleado,BARRANQUILLA,ASESOR COMERCIAL,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,1.0,Carro,4 MESES,1,0
30,450000,8446.5,12/1/2016,12/31/2016,2316,1,Empleado,bogota,asesor financiero,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,2.0,Ninguno,dos años,1,0
30,400000,7508.0,12/2/2016,1/1/2017,2315,1,Pensionado,Itagui,,,2.0,mas de 5 años,,,,,,,,0.0,3.0,Ninguno,,1,0
30,250000,4692.5,12/5/2016,1/4/2017,2312,1,Empleado,Bogotá,Operario,,2.0,mas de 5 años,,,,Termino fijo,Quincenal,,,1.0,1.0,Moto,5 meses,1,0
30,400000,7508.0,12/7/2016,1/6/2017,2310,1,Empleado,bogota,pizzero,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,2.0,2.0,Ninguno,2016-04-16,1,0
9,250000,1407.75,1/4/2017,1/13/2017,2303,1,Desempleado,BOGOTA,ASISTENTE ADMINISTRATIVA,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,mas de 2 años,1,0
9,200000,1126.2,1/4/2017,1/13/2017,2303,1,Empleado,monteria,digitador,,1.0,mas de 5 años,,,,Termino fijo,Quincenal,,,1.0,1.0,Moto,3 años,1,0
9,300000,1689.3,1/5/2017,1/14/2017,2302,1,Pensionado,Bogota,,,4.0,mas de 5 años,,,,,,,,0.0,1.0,Ninguno,,1,0
30,250000,4692.5,12/16/2016,1/15/2017,2301,1,Empleado,Bogota,Guarda de seguridad,,2.0,entre uno y cinco años,,,,Indefinido,Mensual,,,2.0,2.0,Moto,12 meses,1,0
30,200000,3754.0,8/10/2016,9/9/2016,2299,0,Empleado,BOGOTA,ANALISTA CONTABLE,,2.0,mas de 5 años,1000000.0,450000.0,150000.0,Termino fijo,Mensual,,,1.0,1.0,Ninguno,2018-04-04,1,0
20,300000,3754.0,12/29/2016,1/18/2017,2298,1,Empleado,bogota,tecnico administrativo,,1.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,2.0,Ninguno,5 años,1,0
30,300000,5631.0,12/21/2016,1/20/2017,2296,1,Empleado,Manizales,Auxiliar taquilla,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,18 meses,1,0
30,300000,5631.0,12/21/2016,1/20/2017,2296,1,Pensionado,barranquilla,,,2.0,mas de 5 años,,,,,,,,0.0,2.0,Ninguno,,1,0
30,300000,5631.0,12/22/2016,1/21/2017,2295,1,Empleado,Rionegro,recubridor,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,0.0,Ninguno,14 meses,1,0
30,300000,5631.0,12/22/2016,1/21/2017,2295,1,Empleado,medellin,auxiliar contable,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,cuatro años y medio,1,0
30,300000,5631.0,12/22/2016,1/21/2017,2295,1,Empleado,Bogotá,Analista,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,8 años,1,0
30,500000,9385.0,4/22/2016,5/22/2016,2292,0,Empleado,barranquilla,agente call center,,2.0,entre uno y cinco años,,,,Termino fijo,Quincenal,,,0.0,1.0,Ninguno,4 meses,1,0
9,200000,1126.2,1/16/2017,1/25/2017,2291,1,Empleado,medellin,auxiliar de bodega,,2.0,mas de 5 años,,,,Termino fijo,Quincenal,,,1.0,1.0,Ninguno,3 años,1,0
30,300000,5631.0,12/27/2016,1/26/2017,2290,1,Empleado,Bogota,Residente  SISO,Familiar,3.0,entre uno y cinco años,1400000.0,300000.0,,Indefinido,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2018-06-25,1,0
30,300000,5631.0,12/27/2016,1/26/2017,2290,1,Empleado,Bogotá,Conductor,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,3.0,3.0,Carro,2016-01-12,1,0
30,300000,5631.0,12/27/2016,1/26/2017,2290,1,Empleado,bogota,asesor de servicio,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Moto,1 año,1,0
30,300000,5631.0,12/29/2016,1/28/2017,2288,1,Independiente,Yarumal,Asesor,,2.0,entre uno y cinco años,,,,,,,,0.0,0.0,Ninguno,,1,0
30,300000,5631.0,12/29/2016,1/28/2017,2288,1,Empleado,valparaiso,coordinadora educacion,,2.0,mas de 5 años,,,,Termino fijo,Mensual,,,1.0,1.0,Ninguno,4 años,1,0
28,200000,3503.733333,1/3/2017,1/31/2017,2285,1,Empleado,BARRANQUILLA,ASESOR COMERCIAL,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,1.0,Carro,4 MESES,2,1
30,500000,9385.0,1/2/2017,2/1/2017,2284,1,Independiente,Medellin,Especialista Medicina Holistica y PNL Neurolinguistico,,4.0,menos de un año,,,,,,,,0.0,4.0,Carro,,1,0
30,300000,5631.0,1/2/2017,2/1/2017,2284,1,Empleado,bogota,docente,,2.0,mas de 5 años,,,,Termino fijo,Mensual,,,3.0,0.0,Ninguno,1,1,0
9,200000,1126.2,1/4/2017,1/13/2017,2283,0,Empleado,ibague,auntenticacion,,2.0,entre uno y cinco años,,,,Indefinido,,,,0.0,0.0,Ninguno,indefinido,1,0
30,300000,5631.0,11/16/2016,12/16/2016,2282,0,Empleado,planeta rica cordoba,guarda de seguridad,,2.0,entre uno y cinco años,,,,Indefinido,Mensual,,,1.0,0.0,Ninguno,4 años,1,0
29,120000,2177.32,1/10/2017,2/8/2017,2277,1,Empleado,Buenaventura,Estibador,,1.0,mas de 5 años,1000000.0,550000.0,200000.0,Termino fijo,Quincenal,,,1.0,1.0,Ninguno,2015-02-18,1,0
30,250000,4692.5,1/10/2017,2/9/2017,2276,1,Empleado,girardota,educador,,2.0,mas de 5 años,,,,Indefinido,Mensual,,,2.0,0.0,Ninguno,3 años,1,0
30,300000,5631.0,1/11/2017,2/10/2017,2275,1,Independiente,Bogotá,Actor television,,4.0,entre uno y cinco años,,,,,,,,0.0,0.0,Ninguno,,1,0
30,250000,4692.5,1/11/2017,2/10/2017,2275,1,Empleado,bogota,rac telefonico,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,2.0,1.0,Ninguno,11 meses,1,0
30,200000,3754.0,1/12/2017,2/11/2017,2274,1,Empleado,Itagui,Auxiliar cartera,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,2 años,1,0
30,350000,6569.5,1/12/2017,2/11/2017,2274,1,Empleado,FUSAGASUGA,GERENTE DE PROYECTOS,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,DOS AÑOS,1,0
30,200000,3754.0,1/13/2017,2/12/2017,2273,1,Empleado,Bogota,Dependiente judicial,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,6 meses,1,0
28,200000,3503.733333,1/17/2017,2/14/2017,2271,1,Independiente,medellin,vendedora,,3.0,entre uno y cinco años,,,,,,,,2.0,2.0,Ninguno,,1,0
30,200000,3754.0,1/16/2017,2/15/2017,2270,1,Empleado,Fuente de oro,Administrador,Familiar,2.0,entre uno y cinco años,2000000.0,500000.0,200000.0,Indefinido,Quincenal,Unión Libre,Secundaria,1.0,1.0,Ninguno,13/04/2016,1,0
30,500000,9385.0,1/16/2017,2/15/2017,2270,1,Empleado,cali,asistente contable,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,4 años,1,0
29,250000,4536.083333,1/17/2017,2/15/2017,2270,1,Empleado,amaga(ant),guarda de seguridad,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,2.0,2.0,Ninguno,3 años,1,0
9,200000,1126.2,2/6/2017,2/15/2017,2270,1,Independiente,bogota,propietario,,3.0,mas de 5 años,,,,,,,,2.0,1.0,Ninguno,,1,0
30,100000,1877.0,1/17/2017,2/16/2017,2269,1,Empleado,Florida,Auxiliar de máquina,,2.0,entre uno y cinco años,850000.0,400000.0,200000.0,Indefinido,Quincenal,,,0.0,0.0,Ninguno,2018-09-05,1,0
30,200000,3754.0,1/18/2017,2/17/2017,2268,1,Desempleado,La Tebaida,Gerente,,2.0,entre uno y cinco años,,,,,,,,1.0,1.0,Ninguno,,1,0
30,250000,4692.5,1/18/2017,2/17/2017,2268,1,Empleado,Bogota,Ingeniero de soporte,,2.0,mas de 5 años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,7 meses,1,0
30,250000,4692.5,1/19/2017,2/18/2017,2267,1,Empleado,Bogota,Cordinador IT,,2.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,3.0,2.0,Moto,33 meses,1,0
30,200000,3754.0,1/19/2017,2/18/2017,2267,1,Empleado,bogota,oficial de construcción,,3.0,menos de un año,,,,Indefinido,Quincenal,,,3.0,2.0,Ninguno,6 meses,1,0
30,300000,5631.0,1/20/2017,2/19/2017,2266,1,Empleado,Bogotá,Asesora servicio al cliente,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,0.0,1.0,Ninguno,1 año,1,0
30,500000,9385.0,10/18/2016,11/17/2016,2266,0,Empleado,Bogotá,Profesional Universitario,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,2020-01-24,1,0
30,250000,4692.5,1/20/2017,2/19/2017,2266,1,Pensionado,cucuta,,,2.0,mas de 5 años,,,,,,,,2.0,2.0,Ninguno,,1,0
12,120000,900.96,2/7/2017,2/19/2017,2266,1,Empleado,Agustin codazzi,Auxiliar de acometidas,,2.0,menos de un año,,,,Indefinido,Quincenal,,,2.0,1.0,Ninguno,2020-01-21,1,0
23,300000,4317.1,1/30/2017,2/22/2017,2263,1,Empleado,BOGOTA,TECNICO SENIOR,,2.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,6 AÑOS 7 MESES,1,0
30,350000,6569.5,1/25/2017,2/24/2017,2261,1,Independiente,medellin,gerente,,3.0,entre uno y cinco años,,,,,,,,0.0,3.0,Ninguno,,1,0
30,200000,3754.0,1/27/2017,2/26/2017,2259,1,Empleado,Valledupar,Asistente Contable,,2.0,menos de un año,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,1 año 8 meses,1,0
30,100000,1877.0,1/27/2017,2/26/2017,2259,1,Empleado,calarca,almacenista,,1.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,indefinifa,1,0
30,350000,6569.5,1/30/2017,3/1/2017,2256,1,Empleado,Bucaramanga,Supervisor,,3.0,mas de 5 años,,,,Indefinido,Mensual,,,2.0,2.0,Moto,44 meses,1,0
30,300000,5631.0,1/30/2017,3/1/2017,2256,1,Pensionado,pereira,,,4.0,entre uno y cinco años,,,,,,,,1.0,1.0,Ninguno,,1,0
28,150000,2627.8,2/1/2017,3/1/2017,2256,1,Independiente,Santa marta,Operario,,2.0,entre uno y cinco años,1500000.0,60000.0,500000.0,Indefinido,,,,1.0,0.0,Ninguno,,1,0
16,290000,2903.093333,2/14/2017,3/2/2017,2255,1,Empleado,Pereira,Pistero,,3.0,menos de un año,2000000.0,700000.0,300000.0,Indefinido,Quincenal,,,2.0,1.0,Moto,01julio 2017,1,0
30,150000,2815.5,1/31/2017,3/2/2017,2255,1,Independiente,Bogotá,Vendedora,,3.0,entre uno y cinco años,,,,,,,,1.0,1.0,Moto,,1,0
30,250000,4692.5,1/31/2017,3/2/2017,2255,1,Empleado,Bogotá,Vihielista,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,2.0,Carro,5 años,1,0
28,300000,5255.6,2/2/2017,3/2/2017,2255,1,Independiente,bogota,educador conferencista,,3.0,mas de 5 años,,,,,,,,2.0,2.0,Carro,,1,0
30,200000,3754.0,1/31/2017,3/2/2017,2255,1,Empleado,bogota,recidente de hobra,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,2.0,1.0,Ninguno,3 años,1,0
30,200000,3754.0,2/1/2017,3/3/2017,2254,1,Independiente,Bogota,vendedora,,2.0,mas de 5 años,,,,,,,,0.0,5.0,Ninguno,,1,0
30,200000,3754.0,2/2/2017,3/4/2017,2253,1,Empleado,Barramquilla,Jefe de produccion,,3.0,mas de 5 años,,,,Termino fijo,Quincenal,,,0.0,0.0,Ninguno,3 años,1,0
30,300000,5631.0,2/3/2017,3/5/2017,2252,1,Empleado,BOGOTA,RADIO OPERADOR,,2.0,mas de 5 años,,,,Indefinido,Mensual,,,2.0,2.0,Ninguno,2019-07-17,1,0
30,300000,5631.0,2/3/2017,3/5/2017,2252,1,Empleado,Medellin,Jefe Operaciones,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,0.0,Carro,4 meses,1,0
20,250000,3128.333333,2/13/2017,3/5/2017,2252,1,Independiente,bogota,Modelo web,,3.0,menos de un año,1320000.0,650000.0,,,,,,0.0,0.0,Ninguno,,1,0
30,250000,4692.5,2/3/2017,3/5/2017,2252,1,Empleado,Floridablanca,Gestor sgi,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,2 anos,1,0
30,350000,6569.5,2/3/2017,3/5/2017,2252,1,Empleado,Pasto,Profesor,,5.0,mas de 5 años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,2 Años,1,0
25,120000,1877.0,2/8/2017,3/5/2017,2252,1,Empleado,medellin,Psicologa,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,12 meses,1,0
30,300000,5631.0,2/6/2017,3/8/2017,2249,1,Empleado,Bogota,Asesor comercial,,3.0,entre uno y cinco años,1300000.0,500000.0,630000.0,Termino fijo,Quincenal,,,2.0,2.0,Ninguno,2018-04-26,1,0
30,200000,3754.0,2/6/2017,3/8/2017,2249,1,Empleado,medellin,auxiliar servicios generales,Familiar,3.0,entre uno y cinco años,1000000.0,350000.0,300000.0,Termino fijo,Quincenal,Unión Libre,Secundaria,1.0,3.0,Ninguno,2018-09-29,1,0
30,150000,2815.5,2/6/2017,3/8/2017,2249,1,Independiente,Bogotá,Gestor cultural,,3.0,mas de 5 años,,,,,,,,0.0,0.0,Ninguno,,1,0
30,350000,6569.5,2/6/2017,3/8/2017,2249,1,Empleado,bogota,docente,,2.0,menos de un año,,,,Indefinido,Quincenal,,,0.0,1.0,Ninguno,9 anos,1,0
30,120000,2252.4,2/6/2017,3/8/2017,2249,1,Independiente,cali,vendedor,,3.0,entre uno y cinco años,,,,,,,,0.0,0.0,Ninguno,,1,0
30,300000,5631.0,2/7/2017,3/9/2017,2248,1,Independiente,Medellín,Gerente,,2.0,menos de un año,,,,,,,,0.0,0.0,Moto,,1,0
30,300000,5631.0,2/7/2017,3/9/2017,2248,1,Empleado,BOGOTA,AUX DE ENFERMERIA,,2.0,entre uno y cinco años,,,,Indefinido,Mensual,,,2.0,2.0,Ninguno,9 meses,1,0
30,250000,4692.5,2/7/2017,3/9/2017,2248,1,Pensionado,fusagasuga,,,3.0,mas de 5 años,,,,,,,,0.0,0.0,Ninguno,,1,0
30,360000,6757.2,2/7/2017,3/9/2017,2248,1,Empleado,EIBAGUE,PSICOLOGA,,2.0,entre uno y cinco años,,,,Termino fijo,Mensual,,,1.0,1.0,Ninguno,COMPLETO,1,0
15,300000,2815.5,2/23/2017,3/10/2017,2247,1,Independiente,Cunday-Tolima,Administrador,,2.0,mas de 5 años,3500000.0,,,,,,,1.0,0.0,Moto,,1,0
30,500000,9385.0,2/8/2017,3/10/2017,2247,1,Empleado,bogota,medico,Arrendada,3.0,entre uno y cinco años,3800000.0,3000000.0,,Indefinido,Mensual,Casado/a,Profesional,3.0,2.0,Ninguno,2017-09-13,1,0
30,200000,3754.0,2/8/2017,3/10/2017,2247,1,Empleado,SAN ANDRES ISLAS,AUX. CONTABLE,,1.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,2,1,0
30,200000,3754.0,2/9/2017,3/11/2017,2246,1,Empleado,bogota,operaria,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,3.0,Ninguno,4 años,1,0
29,300000,5443.3,2/10/2017,3/11/2017,2246,1,Pensionado,bucaramanga,,,3.0,mas de 5 años,,,,,,,,0.0,5.0,Ninguno,,1,0
19,150000,1783.15,2/20/2017,3/11/2017,2246,1,Empleado,bogota,asesor comercial,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,3.0,0.0,Ninguno,3 años,1,0
30,300000,5631.0,2/10/2017,3/12/2017,2245,1,Empleado,Bogotá,Asesor de servicio al cliente,Familiar,2.0,mas de 5 años,1050000.0,620000.0,120000.0,Indefinido,Quincenal,Unión Libre,Secundaria,1.0,0.0,Ninguno,2017-06-06,1,0
30,300000,5631.0,2/10/2017,3/12/2017,2245,1,Independiente,valledupar,ventas,,4.0,mas de 5 años,,,,,,,,1.0,1.0,Ninguno,,1,0
30,300000,5631.0,2/13/2017,3/15/2017,2242,1,Empleado,Bogota ,Ejecutivo comercial ,Familiar,3.0,entre uno y cinco años,1100000.0,400000.0,100000.0,Indefinido,Mensual,Soltero/a,Técnico,,,Ninguno,2018-04-19,1,0
30,250000,4692.5,2/13/2017,3/15/2017,2242,1,Empleado,Bogota,Servicios generales,,3.0,menos de un año,,,,Indefinido,Mensual,,,1.0,0.0,Ninguno,3 años,1,0
30,200000,3754.0,2/13/2017,3/15/2017,2242,1,Empleado,bogota,axuliar de flota,,2.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,8 meses,1,0
30,400000,7508.0,2/13/2017,3/15/2017,2242,1,Independiente,valledupar,dueño,Propia,3.0,mas de 5 años,,,,,Mensual,Soltero/a,No tengo,0.0,0.0,Ninguno,2 Años,1,0
9,200000,1126.2,3/6/2017,3/15/2017,2242,1,Empleado,medellin,auxiliar de logistica,,2.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,4 años,1,0
30,300000,5631.0,2/14/2017,3/16/2017,2241,1,Empleado,granada ,Agilizador,Familiar,3.0,menos de un año,1500000.0,800000.0,1000000.0,Indefinido,Mensual,Unión Libre,Profesional,1.0,1.0,Ninguno,2017-08-07,1,0
30,120000,2252.4,2/14/2017,3/16/2017,2241,1,Empleado,segovia,mensajero,,2.0,mas de 5 años,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,5 años,1,0
30,300000,5631.0,2/14/2017,3/16/2017,2241,1,Empleado,bogota,auxiliar de bodega,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,4 meses,1,0
30,200000,3754.0,2/15/2017,3/17/2017,2240,1,Empleado,fundacion-magdalena,auxiliar contable,,1.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,1 AÑOS,1,0
15,150000,1407.75,3/2/2017,3/17/2017,2240,1,Empleado,Bogota,Agente de rampa,,2.0,mas de 5 años,,,,Termino fijo,Quincenal,,,2.0,0.0,Ninguno,2021-06-01,1,0
30,300000,5631.0,2/16/2017,3/18/2017,2239,1,Empleado,Bogota,Asesora comercial,Propia,3.0,entre uno y cinco años,2600000.0,2200000.0,,Indefinido,Mensual,Soltero/a,No tengo,2.0,2.0,Ninguno,2016-10-03,1,0
29,250000,4536.083333,2/17/2017,3/18/2017,2239,1,Independiente,Bogota,Comerciante,,2.0,mas de 5 años,,,,,,,,0.0,0.0,Carro,,1,0
19,250000,2971.916667,2/27/2017,3/18/2017,2239,1,Empleado,SINCELEJO,administradora,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,2 años,1,0
30,350000,6569.5,2/17/2017,3/19/2017,2238,1,Independiente,Bogota,Administradora,Propia,4.0,menos de un año,900000.0,600000.0,200000.0,,,Soltero/a,Tecnólogo,,,Ninguno,,1,0
30,250000,4692.5,2/17/2017,3/19/2017,2238,1,Independiente,Cucuta,Rector,,3.0,mas de 5 años,,,,,,,,1.0,3.0,Ninguno,,1,0
14,250000,2189.833333,3/6/2017,3/20/2017,2237,1,Empleado,BOGOTA,ASISTENTE COMERCIAL,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,MAS DE 1 AÑO,1,0
30,250000,4692.5,2/20/2017,3/22/2017,2235,1,Empleado,Tumaco,Supervisora,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,5 años,1,0
30,270000,5067.9,12/23/2016,1/22/2017,2234,0,Empleado,Saldaña Tolima,Supervisor de Bodega,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,0.0,0.0,Ninguno,39 Meses,1,0
30,240000,4504.8,2/21/2017,3/23/2017,2234,1,Empleado,Ivague,Asesor,,2.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,15 meses,1,0
30,300000,5631.0,2/22/2017,3/24/2017,2233,1,Empleado,Granada meta,Suboficial ejército nacional,,3.0,entre uno y cinco años,,,,Indefinido,Mensual,,,1.0,1.0,Ninguno,10 años,1,0
30,300000,5631.0,2/22/2017,3/24/2017,2233,1,Empleado,bogota,Ejecutivo comercial,Propia,3.0,entre uno y cinco años,1352000.0,480000.0,,Indefinido,Mensual,Soltero/a,No tengo,2.0,3.0,Ninguno,2019-10-01,1,0
30,300000,5631.0,2/22/2017,3/24/2017,2233,1,Pensionado,CALDAS,,,3.0,mas de 5 años,,,,,,,,0.0,2.0,Ninguno,,1,0
30,200000,3754.0,2/22/2017,3/24/2017,2233,1,Empleado,pitalito,asesor comercial,,3.0,menos de un año,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,3 meses 17 dias,1,0
30,400000,7508.0,2/23/2017,3/25/2017,2232,1,Empleado,Bogotá,Operado Bus Biarticulado,,1.0,mas de 5 años,2200000.0,600000.0,800000.0,Indefinido,Quincenal,,,2.0,3.0,Ninguno,2012-08-01,1,0
30,250000,4692.5,2/23/2017,3/25/2017,2232,1,Independiente,Bogotá,Técnico mecánico industrial,,2.0,menos de un año,,,,,,,,4.0,4.0,Carro,,1,0
30,300000,5631.0,2/23/2017,3/25/2017,2232,1,Empleado,BOGOTA,AUXILIAR DE ODONTOLOGIA,Familiar,2.0,mas de 5 años,875000.0,350000.0,100000.0,Indefinido,Mensual,Soltero/a,Técnico,0.0,1.0,Ninguno,4 AÑOS,1,0
30,200000,3754.0,2/23/2017,3/25/2017,2232,1,Independiente,Barranquilla,Administrador Taxis,,4.0,entre uno y cinco años,,,,,,,,0.0,0.0,Ninguno,,1,0
30,250000,4692.5,2/23/2017,3/25/2017,2232,1,Pensionado,Itagui,,,3.0,mas de 5 años,,,,,,,,0.0,1.0,Ninguno,,1,0
29,200000,3628.866667,2/24/2017,3/25/2017,2232,1,Independiente,Ocaña,Vendedora de ropa,,3.0,mas de 5 años,,,,,,,,0.0,0.0,Ninguno,,1,0
30,300000,5631.0,2/24/2017,3/26/2017,2231,1,Empleado,Medellin,Agente call center,,2.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,22 meses,1,0
30,300000,5631.0,2/24/2017,3/26/2017,2231,1,Empleado,Sahagun cordoba,Auxiliar De Almacen,,3.0,menos de un año,1800000.0,900000.0,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,2017-10-19,1,0
30,250000,4692.5,2/24/2017,3/26/2017,2231,1,Empleado,cartagena,asesor de ventas,,2.0,menos de un año,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,2 años,1,0
30,100000,1877.0,2/24/2017,3/26/2017,2231,1,Independiente,Barranquilla,Comerciante,,3.0,menos de un año,950000.0,1300000.0,100000.0,,,,,0.0,0.0,Ninguno,,1,0
30,300000,5631.0,2/27/2017,3/29/2017,2228,1,Empleado,"Bogotá, D.C.",Mensajero,Familiar,2.0,mas de 5 años,1300000.0,200000.0,200000.0,Termino fijo,Mensual,Unión Libre,Técnico,1.0,1.0,Ninguno,2 años,1,0
30,300000,5631.0,2/27/2017,3/29/2017,2228,1,Independiente,ATACO,CONTRATISTA,,2.0,entre uno y cinco años,1265000.0,700000.0,500000.0,,,,,1.0,1.0,Carro,,1,0
30,300000,5631.0,2/27/2017,3/29/2017,2228,1,Empleado,Cartago,Consultor,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,0.0,2.0,Moto,9 años,1,0
30,300000,5631.0,2/28/2017,3/30/2017,2227,1,Empleado,Armenia,Coordinadora de mantenimiento y jardineria,,2.0,mas de 5 años,1100000.0,700000.0,100000.0,Indefinido,Mensual,,,0.0,2.0,Moto,2015-07-15,1,0
30,300000,5631.0,2/28/2017,3/30/2017,2227,1,Empleado,cali,analista de sistemas,,3.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,indefinido,1,0
15,300000,2815.5,3/15/2017,3/30/2017,2227,1,Independiente,bogota,Director comercial,,2.0,mas de 5 años,,,,,,,,0.0,0.0,Carro,,1,0
