PLAZO,CAPITAL,DÍAS MORA,INGRESOS MENSUALES,GASTOS MENSUALES,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE,latitud,longitud,meses_transcurridos,ESTRATO,mes_de_pago,TIPO EMPLEO_empleado,TIPO EMPLEO_independiente,TIPO EMPLEO_pensionado,TIPO EMPLEO_prestador de servicios,TIPO DE VIVIENDA_familiar,TIPO DE VIVIENDA_propia,AÑOS EN LA VIVIENDA_mas de 5 anos,AÑOS EN LA VIVIENDA_menos de un ano,TIPO DE CONTRATO_prestacion de servicios,TIPO DE CONTRATO_termino fijo,PERIODO DE PAGO_quincenal,ESTADO CIVIL_comprometido/a,ESTADO CIVIL_divorciado/a,ESTADO CIVIL_soltero/a,ESTADO CIVIL_union libre,ESTADO CIVIL_viudo/a,NIVEL EDUCATIVO_postgrado,NIVEL EDUCATIVO_primaria,NIVEL EDUCATIVO_profesional,NIVEL EDUCATIVO_secundaria,NIVEL EDUCATIVO_tecnico,NIVEL EDUCATIVO_tecnologo,TIPO DE VEHICULO_moto,TIPO DE VEHICULO_ninguno,Estado,Estado_Estimado,Probabilidad
30.0,0.25,1192.0,1.814091574349172,0.6,1.0,0.0,4.81333,-75.69611,36.0,3.0,2.9999999999999996,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,22.59
30.0,0.22,1862.0,1.2,0.35,1.0,0.0,6.18461,-75.59913,29.204993429697765,3.0,2.9999999999999996,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,1.0,0.0,1,1,87.24
30.0,0.1,1645.0,1.5585026242245466,0.6,1.0,0.0,6.25184,-75.56359,31.192509855453352,3.0,9.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,48.34
30.0,0.12,1598.0,1.6,0.5,1.0,0.0,4.142,-73.62664,55.61760840998686,2.0,12.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,65.93
30.0,0.31,1307.0,0.8999999999999999,0.19999999999999996,1.0,0.0,6.25184,-75.56359,28.580814717477004,3.0,10.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,61.38
30.0,0.45,1211.0,2.1,1.4,2.0,1.0,6.25184,-75.56359,16.327201051248363,3.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,64.47
30.0,0.35,824.0,3.0,0.9,2.0,1.0,10.96854,-74.78132,41.26149802890933,2.0,1.0,-1.1102230246251565e-16,-1.3877787807814457e-17,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,18.2
30.0,0.2,1932.0,1.84,0.09999999999999998,1.0,0.0,4.60971,-74.08175,31.192509855453352,2.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,60.81
30.0,0.45,1562.0,2.254748039408936,0.6,1.0,0.0,4.60971,-74.08175,9.0,2.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,70.16
30.0,0.2,847.0,0.8,0.3,1.0,0.0,6.55952,-73.13637,10.085413929040733,2.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,16.53
30.0,0.1,982.0,2.1,1.5,1.0,0.0,7.12539,-73.1198,35.15111695137976,4.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,12.34
30.0,0.1,2841.0,1.6245356735672782,0.6,1.0,0.0,4.60971,-74.08175,1.0,3.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,93.12
30.0,0.25,884.0,3.0,0.8,1.0,0.0,4.142,-73.62664,75.68988173455979,2.0,10.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,7.96
30.0,0.15,1687.0,1.0,0.3,1.0,0.0,4.60971,-74.08175,15.965834428383708,1.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,50.28
30.0,0.1,1689.0,0.8,0.45,1.0,0.0,4.60971,-74.08175,14.0,4.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,59.79
24.0,0.25,1182.0,2.5,0.6,1.0,0.0,4.48425,-74.24499,31.192509855453352,3.0,2.9999999999999996,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,21.88
28.0,0.3,2058.0,1.5,0.0009000000000001229,1.0,0.0,2.64867,-75.63457,12.0,2.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,73.98
30.0,0.14,1940.0,2.31,1.3,1.0,0.0,2.9273,-75.28189,31.192509855453352,5.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,55.07
30.0,0.2,665.0,2.5,0.8,1.0,0.0,6.15639,-75.78722,31.192509855453352,5.0,10.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,8.08
30.0,0.5,1716.0,3.8,3.5,2.0,1.0,11.54444,-72.90722,251.2483574244416,2.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,94.39
30.0,0.15,1906.0,1.242,0.4,2.0,1.0,6.25184,-75.56359,31.192509855453352,5.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,79.29
30.0,0.5,729.0,1.15,0.9,1.0,0.0,6.25184,-75.56359,109.82260183968462,1.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,62.36
30.0,0.2,1128.0,1.3,0.8,1.0,0.0,10.96854,-74.78132,38.66622864651774,2.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,18.17
30.0,0.5,1644.0,1.715,0.050000000000000044,2.0,1.0,3.98695,-73.75797,42.31274638633377,1.0,11.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,79.38
30.0,0.35,760.0,1.8271763615159105,0.6,1.0,0.0,8.85051,-76.42694,21.0,3.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,16.97
30.0,0.45,847.0,6.676,1.98,1.0,0.0,4.60971,-74.08175,58.90275952693824,2.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,33.49
30.0,0.5,449.0,1.6,0.6,1.0,0.0,6.25184,-75.56359,44.38239159001314,3.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,29.56
30.0,0.2,2172.0,1.404932666621363,0.6,1.0,0.0,3.8801,-77.03116,4.0,2.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,82.79
30.0,0.35,1865.0,3.71,1.0,1.0,0.0,6.25184,-75.56359,31.192509855453352,4.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,84.71
30.0,0.25,1905.0,0.8,0.3,1.0,0.0,6.25184,-75.56359,24.0,2.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,1.0,0.0,1,1,90.48
30.0,0.5,1538.0,3.0,0.8,2.0,1.0,6.25184,-75.56359,120.2365308804205,2.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,94.58
30.0,0.18,1986.0,8.32,0.5,1.0,0.0,10.96854,-74.78132,31.192509855453352,1.0,11.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,1,1,93.27
30.0,0.2,602.0,1.1,0.8,1.0,0.0,6.25184,-75.56359,102.89093298291722,3.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,21.62
30.0,0.15,1454.0,1.5,0.4,1.0,0.0,4.60971,-74.08175,25.65703022339028,2.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,59.32
30.0,0.2,674.0,1.3,0.5,1.0,0.0,6.33732,-75.55795,18.955321944809462,3.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,15.46
30.0,0.5,1518.0,2.5,1.7,1.0,0.0,4.60971,-74.08175,32.06307490144547,3.0,2.9999999999999996,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,74.01
29.0,0.15,1437.0,1.503,0.43,2.0,1.0,10.79408,-74.9164,24.90144546649146,3.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,55.12
30.0,0.4,494.0,2.3372017626755035,0.6,1.0,0.0,6.25184,-75.56359,108.0,4.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,12.44
30.0,0.25,774.0,1.899,0.8,1.0,0.0,6.25184,-75.56359,27.365308804205,2.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,9.59
30.0,0.25,761.0,2.1,0.4,1.0,0.0,1.6831800000000001,-77.07331,104.9934296977661,1.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,29.72
30.0,0.18,1941.0,1.28,0.5,1.0,0.0,4.60971,-74.08175,48.58738501971091,3.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,80.08
30.0,0.15,1010.0,1.2,0.3,2.0,1.0,4.60971,-74.08175,51.6754270696452,2.0,4.0,-1.1102230246251565e-16,-1.3877787807814457e-17,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0,0,29.42
30.0,0.3,1413.0,4.0,1.8,1.0,0.0,4.60971,-74.08175,44.875164257555845,3.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,41.99
30.0,0.2,1528.0,0.8,0.19999999999999996,1.0,0.0,6.25184,-75.56359,4.172141918528254,3.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0,1,71.74
30.0,0.25,1373.0,1.5,0.7,1.0,0.0,4.60971,-74.08175,12.844940867279895,3.0,8.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,64.73
30.0,0.31,1016.0,1.5,0.61,1.0,0.0,6.25184,-75.56359,27.956636005256243,2.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,60.34
30.0,0.2,2344.0,1.6,0.8,1.0,0.0,4.60971,-74.08175,24.0,3.0,12.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,95.42
30.0,0.25,1430.0,1.65,1.1,1.0,0.0,4.91857,-74.02799,71.6819973718791,2.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,73.76
30.0,0.2,1286.0,1.9,0.3,1.0,0.0,4.60971,-74.08175,30.02628120893561,2.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,18.26
30.0,0.2,770.0,2.73,0.6,2.0,1.0,4.81333,-75.69611,238.3048620236531,2.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,23.34
30.0,0.2,1258.0,3.5,0.9,1.0,0.0,4.60971,-74.08175,31.192509855453352,3.0,11.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,38.31
30.0,0.2,1321.0,1.232,0.6,1.0,0.0,4.60971,-74.08175,6.931668856767409,2.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,1,1,60.82
30.0,0.3,1771.0,3.0,1.5,1.0,0.0,4.81333,-75.69611,37.94349540078844,5.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,76.32
25.0,0.15,1770.0,0.9630000000000001,0.7,1.0,0.0,4.60971,-74.08175,7.03022339027595,2.0,6.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,28.47
30.0,0.5,1384.0,2.435499931067751,0.6,1.0,0.0,4.60971,-74.08175,37.02365308804205,3.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,65.19
30.0,0.15,2119.0,1.5,0.6,1.0,0.0,5.96278,-75.73806,24.0,1.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,71.22
30.0,0.15,2198.0,1.5136261947030754,0.6,1.0,0.0,4.81333,-75.69611,5.0,3.0,4.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,72.6
30.0,0.19,2016.0,1.6644,0.5,1.0,0.0,3.43722,-76.5225,36.0,3.0,10.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,88.24
30.0,0.5,889.0,1.0,0.35,2.0,1.0,10.52066,-74.18504,31.192509855453352,1.0,11.0,-1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,76.0
30.0,0.29,652.0,1.2,0.95,1.0,0.0,4.57937,-74.21682,19.415243101182654,2.0,5.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,28.87
30.0,0.4,863.0,2.7,2.0,1.0,0.0,4.60971,-74.08175,52.26675427069645,4.0,12.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,43.1
30.0,0.15,2004.0,0.8999999999999999,3.0,1.0,0.0,6.25184,-75.56359,19.08672798948752,3.0,11.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,89.2
30.0,0.1,579.0,0.97,0.135,1.0,0.0,7.12539,-73.1198,46.517739816031536,4.0,1.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,3.17
30.0,0.45,576.0,4.08,1.5,1.0,0.0,9.30472,-75.39778,45.269382391590014,4.0,10.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,17.77
30.0,0.35,1181.0,3.8,1.0,1.0,0.0,4.81333,-75.69611,71.1892247043364,5.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,35.85
30.0,0.2,1960.0,1.3,0.8,1.0,0.0,6.25184,-75.56359,120.0,4.0,12.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,92.66
15.0,0.15,1851.0,1.8,0.65,1.0,0.0,9.31505,-75.29283,31.192509855453352,4.0,4.0,-1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,52.75
29.0,0.2,1441.0,1.1600000000000001,0.65,1.0,0.0,4.60971,-74.08175,44.15243101182654,1.0,5.0,-1.1102230246251565e-16,-1.3877787807814457e-17,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,69.57
30.0,0.18,2015.0,1.2,0.55,2.0,1.0,6.15515,-75.37371,31.192509855453352,4.0,10.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,91.1
30.0,0.168,1906.0,0.8599999999999999,0.35,1.0,0.0,10.46314,-73.25322,13.469119579500656,2.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,82.17
30.0,0.5,579.0,2.835,1.0,1.0,0.0,6.17591,-75.59174,37.155059132720105,3.0,9.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,43.11
30.0,0.18,1123.0,2.44,1.25,1.0,0.0,7.53941,-72.77238,34.526938239159,2.0,11.0,-1.1102230246251565e-16,-1.3877787807814457e-17,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,21.91
30.0,0.2,2106.0,1.861037267884568,0.6,1.0,0.0,4.60971,-74.08175,16.0,3.0,7.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,74.73
30.0,0.2,1167.0,1.381,0.6,1.0,0.0,3.43722,-76.5225,42.64126149802891,2.0,2.0,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,27.68
30.0,0.10500000000000001,1525.0,1.02,0.35,1.0,0.0,4.60971,-74.08175,27.92378449408673,2.0,2.9999999999999996,1.0,-1.3877787807814457e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.673617379884035e-19,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,1,1,56.5
